batch_id,machine_id,plant_id,start_time,end_time,units_produced,units_defective,defect_rate,product_line,shift,batch_status
BCH-0094555,MCH-0430,PLT-06,2022-06-11 18:31:22,2022-06-11 21:31:22,1880,82,0.044,Sensor,Morning,Failed
BCH-0094556,MCH-0080,PLT-05,2024-06-15 10:32:50,2024-06-15 14:32:50,159,3,0.0205,Relay,Morning,Failed
BCH-0094557,MCH-0065,PLT-03,2023-09-16 20:40:18,2023-09-17 06:40:18,1004,69,0.0694,PLC,Morning,Passed
BCH-0094558,MCH-0254,PLT-06,2023-06-13 10:34:33,2023-06-13 16:34:33,666,69,0.1041,HMI,Morning,Passed
BCH-0094559,MCH-0225,PLT-09,2022-06-23 20:48:31,2022-06-24 13:48:31,1236,156,0.1267,Sensor,Afternoon,Failed
BCH-0094560,MCH-0384,PLT-06,2023-10-15 08:14:01,2023-10-15 18:14:01,178,14,0.0788,Relay,Afternoon,Passed
BCH-0094561,MCH-0328,PLT-03,2024-01-04 05:10:02,2024-01-04 15:10:02,1340,43,0.0324,Sensor,Morning,Passed
BCH-0094562,MCH-0225,PLT-07,2023-04-13 16:32:28,2023-04-14 11:32:28,1009,146,0.1449,PLC,Afternoon,Under Review
BCH-0094563,MCH-0412,PLT-09,2023-06-17 03:27:34,2023-06-17 12:27:34,236,48,0.2069,PLC,Morning,Passed
BCH-0094564,MCH-0278,PLT-06,2024-04-21 19:50:50,2024-04-22 07:50:50,460,30,0.0671,Relay,Night,Passed
BCH-0094565,MCH-0385,PLT-02,2023-01-04 05:08:55,2023-01-04 22:08:55,1181,160,0.1361,PLC,Night,Failed
BCH-0094566,MCH-0133,PLT-10,2024-02-17 03:24:34,2024-02-17 20:24:34,54,1,0.0308,HMI,Night,Passed
BCH-0094567,MCH-0366,PLT-01,2022-09-07 11:20:13,2022-09-08 07:20:13,1010,90,0.0893,Relay,Afternoon,Passed
BCH-0094568,MCH-0064,PLT-04,2024-07-17 22:13:17,2024-07-18 07:13:17,554,192,0.3478,HMI,Night,Passed
BCH-0094569,MCH-0037,PLT-09,2022-01-26 22:33:37,2022-01-27 00:33:37,1110,73,0.0665,Sensor,Night,Failed
BCH-0094570,MCH-0386,PLT-02,2023-02-21 14:26:05,2023-02-22 12:26:05,538,44,0.0823,Relay,Morning,Passed
BCH-0094571,MCH-0337,PLT-02,2024-02-05 04:48:57,2024-02-06 01:48:57,1532,147,0.0965,PLC,Morning,Passed
BCH-0094572,MCH-0450,PLT-01,2024-01-06 05:04:19,2024-01-06 20:04:19,876,29,0.0332,Sensor,Night,Under Review
BCH-0094573,MCH-0100,PLT-03,2023-09-14 09:30:29,2023-09-14 20:30:29,762,111,0.1467,PLC,Morning,Passed
BCH-0094574,MCH-0458,PLT-10,2022-05-13 15:18:27,2022-05-14 00:18:27,385,44,0.1147,HMI,Night,Passed
BCH-0094575,MCH-0276,PLT-05,2023-09-24 22:15:20,2023-09-25 20:15:20,840,108,0.1295,PLC,Afternoon,Passed
BCH-0094576,MCH-0058,PLT-05,2022-02-09 20:55:52,2022-02-10 01:55:52,763,58,0.0762,Sensor,Night,Passed
BCH-0094577,MCH-0471,PLT-03,2024-02-12 06:39:54,2024-02-12 22:39:54,1747,28,0.0163,Sensor,Night,Passed
BCH-0094578,MCH-0492,PLT-06,2022-07-01 04:53:42,2022-07-01 11:53:42,1497,87,0.0584,HMI,Morning,Passed
BCH-0094579,MCH-0026,PLT-01,2023-05-03 05:59:51,2023-05-03 15:59:51,329,23,0.0728,PLC,Night,Passed
BCH-0094580,MCH-0253,PLT-02,2024-12-09 22:42:40,2024-12-10 17:42:40,1354,87,0.0647,HMI,Afternoon,Passed
BCH-0094581,MCH-0134,PLT-01,2023-12-12 19:15:12,2023-12-13 10:15:12,1777,146,0.0822,PLC,Night,Passed
BCH-0094582,MCH-0139,PLT-06,2022-07-28 23:05:34,2022-07-29 20:05:34,1823,155,0.0852,Relay,Morning,Passed
BCH-0094583,MCH-0182,PLT-02,2023-03-06 10:46:16,2023-03-07 03:46:16,1758,235,0.1339,Sensor,Afternoon,Passed
BCH-0094584,MCH-0180,PLT-10,2023-03-19 23:40:30,2023-03-20 11:40:30,604,53,0.0891,HMI,Night,Failed
BCH-0094585,MCH-0475,PLT-01,2024-03-31 17:27:02,2024-04-01 10:27:02,1605,136,0.085,HMI,Afternoon,Failed
BCH-0094586,MCH-0260,PLT-07,2023-04-07 15:35:11,2023-04-08 01:35:11,192,1,0.0059,PLC,Night,Passed
BCH-0094587,MCH-0041,PLT-05,2022-04-21 07:59:36,2022-04-22 06:59:36,1602,98,0.0612,Relay,Night,Failed
BCH-0094588,MCH-0074,PLT-08,2024-02-25 13:08:36,2024-02-25 20:08:36,535,83,0.1552,Drive,Morning,Failed
BCH-0094589,MCH-0117,PLT-05,2023-04-26 00:58:17,2023-04-26 06:58:17,542,91,0.169,Sensor,Morning,Passed
BCH-0094590,MCH-0265,PLT-04,2024-09-05 16:21:37,2024-09-06 08:21:37,870,71,0.082,PLC,Night,Passed
BCH-0094591,MCH-0436,PLT-08,2022-12-14 10:08:40,2022-12-15 03:08:40,198,14,0.0718,Sensor,Afternoon,Passed
BCH-0094592,MCH-0014,PLT-07,2023-06-02 11:53:55,2023-06-03 01:53:55,1686,62,0.037,Sensor,Night,Passed
BCH-0094593,MCH-0035,PLT-05,2024-07-11 04:16:12,2024-07-11 12:16:12,1965,452,0.2303,Drive,Night,Passed
BCH-0094594,MCH-0336,PLT-05,2022-04-05 00:35:04,2022-04-05 11:35:04,1017,108,0.1066,Drive,Afternoon,Passed
BCH-0094595,MCH-0097,PLT-04,2022-01-09 00:47:14,2022-01-09 01:47:14,1088,57,0.0524,HMI,Night,Passed
BCH-0094596,MCH-0166,PLT-02,2023-02-18 02:08:19,2023-02-18 17:08:19,1338,98,0.0739,Drive,Night,Passed
BCH-0094597,MCH-0341,PLT-04,2023-03-16 18:55:42,2023-03-17 14:55:42,1767,308,0.1747,Relay,Morning,Failed
BCH-0094598,MCH-0381,PLT-09,2022-11-09 20:11:09,2022-11-10 01:11:09,816,5,0.007,Drive,Night,Failed
BCH-0094599,MCH-0347,PLT-05,2022-12-23 19:17:55,2022-12-24 16:17:55,919,29,0.0319,Drive,Night,Failed
BCH-0094600,MCH-0020,PLT-10,2022-09-19 10:00:25,2022-09-19 12:00:25,564,90,0.1609,Drive,Night,Passed
BCH-0094601,MCH-0090,PLT-04,2023-10-07 16:41:26,2023-10-08 04:41:26,76,8,0.1066,PLC,Morning,Passed
BCH-0094602,MCH-0382,PLT-07,2023-10-18 14:07:00,2023-10-18 16:07:00,1838,134,0.073,PLC,Morning,Passed
BCH-0094603,MCH-0188,PLT-03,2024-11-19 01:24:09,2024-11-19 16:24:09,55,6,0.1204,PLC,Night,Passed
BCH-0094604,MCH-0351,PLT-04,2023-11-21 09:17:23,2023-11-21 11:17:23,791,41,0.0527,PLC,Night,Passed
BCH-0094605,MCH-0157,PLT-03,2023-07-27 01:24:55,2023-07-27 17:24:55,437,10,0.0238,Drive,Morning,Passed
BCH-0094606,MCH-0208,PLT-01,2024-11-03 04:35:50,2024-11-03 05:35:50,715,32,0.0461,Relay,Afternoon,Passed
BCH-0094607,MCH-0050,PLT-03,2023-07-27 10:48:37,2023-07-27 17:48:37,834,73,0.0877,Drive,Night,Passed
BCH-0094608,MCH-0009,PLT-04,2024-11-30 23:13:34,2024-12-01 08:13:34,610,42,0.0701,Relay,Afternoon,Passed
BCH-0094609,MCH-0031,PLT-06,2022-12-22 03:55:30,2022-12-22 07:55:30,883,156,0.1769,HMI,Morning,Passed
BCH-0094610,MCH-0249,PLT-03,2022-06-30 11:54:08,2022-06-30 15:54:08,1786,48,0.0274,HMI,Afternoon,Passed
BCH-0094611,MCH-0326,PLT-08,2024-04-23 19:00:16,2024-04-24 12:00:16,1102,92,0.0843,Sensor,Afternoon,Passed
BCH-0094612,MCH-0150,PLT-02,2023-01-27 07:26:49,2023-01-28 00:26:49,633,105,0.1671,Relay,Night,Passed
BCH-0094613,MCH-0392,PLT-08,2024-10-18 12:14:42,2024-10-18 20:14:42,1751,314,0.1796,Drive,Night,Passed
BCH-0094614,MCH-0376,PLT-06,2022-10-11 16:53:04,2022-10-12 08:53:04,1178,87,0.0739,PLC,Night,Passed
BCH-0094615,MCH-0266,PLT-07,2023-06-13 20:57:52,2023-06-14 05:57:52,89,8,0.0965,Drive,Morning,Passed
BCH-0094616,MCH-0433,PLT-10,2023-06-17 16:34:57,2023-06-17 23:34:57,1263,68,0.0543,PLC,Morning,Passed
BCH-0094617,MCH-0105,PLT-01,2022-01-08 01:20:47,2022-01-08 21:20:47,300,14,0.0469,PLC,Afternoon,Passed
BCH-0094618,MCH-0291,PLT-05,2024-01-27 03:02:28,2024-01-27 17:02:28,553,46,0.0835,PLC,Night,Passed
BCH-0094619,MCH-0253,PLT-01,2022-12-15 23:23:46,2022-12-16 01:23:46,1816,86,0.0478,PLC,Morning,Failed
BCH-0094620,MCH-0383,PLT-07,2022-04-08 19:22:47,2022-04-09 14:22:47,214,9,0.0461,Sensor,Morning,Passed
BCH-0094621,MCH-0302,PLT-08,2022-10-26 03:39:04,2022-10-26 07:39:04,580,24,0.0425,HMI,Afternoon,Failed
BCH-0094622,MCH-0038,PLT-10,2024-07-09 14:16:04,2024-07-10 03:16:04,1710,227,0.1331,Drive,Night,Passed
BCH-0094623,MCH-0047,PLT-02,2024-06-15 05:27:02,2024-06-15 17:27:02,975,46,0.0481,Sensor,Morning,Passed
BCH-0094624,MCH-0468,PLT-02,2022-05-23 16:29:30,2022-05-24 10:29:30,1112,90,0.081,Drive,Morning,Passed
BCH-0094625,MCH-0076,PLT-05,2022-03-18 05:59:02,2022-03-18 08:59:02,620,10,0.0168,PLC,Morning,Passed
BCH-0094626,MCH-0352,PLT-10,2022-05-08 02:00:53,2022-05-08 18:00:53,1642,56,0.0344,Sensor,Afternoon,Passed
BCH-0094627,MCH-0410,PLT-04,2023-09-06 04:44:15,2023-09-06 06:44:15,1835,389,0.2122,Relay,Afternoon,Passed
BCH-0094628,MCH-0435,PLT-09,2024-07-04 06:13:07,2024-07-04 18:13:07,598,97,0.1626,HMI,Afternoon,Passed
BCH-0094629,MCH-0441,PLT-01,2024-04-01 09:23:25,2024-04-02 03:23:25,637,39,0.0622,Drive,Afternoon,Under Review
BCH-0094630,MCH-0159,PLT-06,2023-07-08 11:12:53,2023-07-08 13:12:53,1332,406,0.3051,Drive,Morning,Passed
BCH-0094631,MCH-0281,PLT-02,2023-12-25 11:29:59,2023-12-25 23:29:59,1363,99,0.0731,HMI,Night,Passed
BCH-0094632,MCH-0007,PLT-10,2023-05-07 04:46:46,2023-05-07 15:46:46,338,81,0.2415,Relay,Night,Failed
BCH-0094633,MCH-0468,PLT-03,2023-12-06 04:55:41,2023-12-06 09:55:41,999,192,0.1929,PLC,Morning,Failed
BCH-0094634,MCH-0073,PLT-01,2024-03-20 15:47:57,2024-03-21 13:47:57,1034,93,0.0905,Relay,Night,Failed
BCH-0094635,MCH-0393,PLT-06,2024-11-06 07:16:23,2024-11-06 20:16:23,98,3,0.0393,Drive,Morning,Passed
BCH-0094636,MCH-0116,PLT-10,2023-11-25 19:35:16,2023-11-26 09:35:16,885,110,0.1252,PLC,Afternoon,Passed
BCH-0094637,MCH-0288,PLT-04,2024-05-17 07:10:29,2024-05-17 09:10:29,829,107,0.1299,Sensor,Morning,Passed
BCH-0094638,MCH-0450,PLT-08,2024-08-31 15:53:17,2024-08-31 19:53:17,456,33,0.0728,Sensor,Afternoon,Passed
BCH-0094639,MCH-0116,PLT-08,2023-05-18 17:38:46,2023-05-19 13:38:46,1431,108,0.0757,Drive,Night,Passed
BCH-0094640,MCH-0229,PLT-01,2022-12-10 14:25:09,2022-12-11 03:25:09,215,12,0.0593,Sensor,Morning,Passed
BCH-0094641,MCH-0306,PLT-03,2023-04-12 02:40:27,2023-04-12 23:40:27,300,29,0.0997,PLC,Morning,Under Review
BCH-0094642,MCH-0227,PLT-08,2023-08-03 23:22:16,2023-08-04 10:22:16,138,2,0.0198,Drive,Morning,Passed
BCH-0094643,MCH-0050,PLT-07,2023-11-23 23:01:01,2023-11-24 01:01:01,92,3,0.0377,Relay,Afternoon,Passed
BCH-0094644,MCH-0172,PLT-01,2024-10-03 07:58:40,2024-10-03 11:58:40,1548,229,0.1481,HMI,Afternoon,Passed
BCH-0094645,MCH-0192,PLT-03,2023-05-18 04:09:55,2023-05-18 12:09:55,180,15,0.0856,HMI,Afternoon,Passed
BCH-0094646,MCH-0235,PLT-10,2023-10-05 07:28:13,2023-10-06 02:28:13,765,146,0.1917,Relay,Night,Passed
BCH-0094647,MCH-0337,PLT-09,2024-10-20 08:38:07,2024-10-21 02:38:07,460,36,0.0786,PLC,Afternoon,Passed
BCH-0094648,MCH-0497,PLT-09,2023-02-16 08:48:44,2023-02-16 13:48:44,1432,126,0.0881,Drive,Afternoon,Passed
BCH-0094649,MCH-0140,PLT-09,2024-07-19 21:56:54,2024-07-20 11:56:54,1904,425,0.2237,HMI,Night,Failed
BCH-0094650,MCH-0104,PLT-05,2024-03-02 05:48:56,2024-03-02 15:48:56,311,38,0.1249,Sensor,Morning,Under Review
BCH-0094651,MCH-0215,PLT-02,2024-11-30 22:50:20,2024-12-01 13:50:20,1893,172,0.0912,Relay,Afternoon,Failed
BCH-0094652,MCH-0021,PLT-08,2024-03-30 02:15:48,2024-03-30 18:15:48,656,145,0.2221,Relay,Morning,Passed
BCH-0094653,MCH-0258,PLT-08,2022-10-19 12:37:05,2022-10-20 04:37:05,1441,52,0.0365,Drive,Night,Passed
BCH-0094654,MCH-0250,PLT-05,2022-05-27 20:37:19,2022-05-28 13:37:19,122,1,0.014,Relay,Night,Under Review
BCH-0094655,MCH-0238,PLT-04,2022-06-06 08:54:16,2022-06-06 15:54:16,1771,364,0.2059,Sensor,Night,Failed
BCH-0094656,MCH-0415,PLT-08,2024-08-21 08:27:30,2024-08-21 16:27:30,1153,108,0.0944,Relay,Night,Passed
BCH-0094657,MCH-0002,PLT-08,2023-03-13 00:35:15,2023-03-13 12:35:15,112,14,0.125,HMI,Afternoon,Failed
BCH-0094658,MCH-0124,PLT-05,2023-04-14 01:12:26,2023-04-14 05:12:26,1610,223,0.1391,PLC,Afternoon,Failed
BCH-0094659,MCH-0138,PLT-07,2023-07-04 20:41:41,2023-07-05 18:41:41,1522,75,0.0499,PLC,Night,Passed
BCH-0094660,MCH-0060,PLT-09,2023-10-23 06:56:26,2023-10-23 19:56:26,1162,5,0.0047,Drive,Night,Passed
BCH-0094661,MCH-0406,PLT-02,2022-02-12 08:32:41,2022-02-13 05:32:41,1165,157,0.1349,PLC,Night,Passed
BCH-0094662,MCH-0491,PLT-10,2023-08-13 19:02:13,2023-08-14 00:02:13,117,13,0.1181,HMI,Afternoon,Passed
BCH-0094663,MCH-0336,PLT-07,2022-01-06 07:21:02,2022-01-07 00:21:02,1533,148,0.0968,HMI,Afternoon,Passed
BCH-0094664,MCH-0393,PLT-08,2022-12-06 21:51:04,2022-12-07 05:51:04,456,58,0.1289,Drive,Morning,Passed
BCH-0094665,MCH-0407,PLT-08,2022-08-07 02:30:19,2022-08-07 14:30:19,750,171,0.2281,PLC,Afternoon,Passed
BCH-0094666,MCH-0009,PLT-02,2022-12-04 16:13:40,2022-12-05 08:13:40,880,154,0.1759,Drive,Night,Failed
BCH-0094667,MCH-0050,PLT-10,2024-03-29 10:39:03,2024-03-29 15:39:03,766,121,0.158,Sensor,Afternoon,Passed
BCH-0094668,MCH-0201,PLT-04,2023-12-13 01:24:16,2023-12-13 18:24:16,237,10,0.0452,Relay,Afternoon,Failed
BCH-0094669,MCH-0241,PLT-05,2022-06-25 02:39:09,2022-06-25 23:39:09,1685,33,0.0198,HMI,Morning,Passed
BCH-0094670,MCH-0225,PLT-06,2022-07-06 18:40:14,2022-07-07 11:40:14,1494,131,0.0877,HMI,Morning,Passed
BCH-0094671,MCH-0071,PLT-09,2022-08-21 21:38:43,2022-08-22 04:38:43,390,59,0.1537,Relay,Night,Passed
BCH-0094672,MCH-0373,PLT-07,2022-12-20 23:39:04,2022-12-21 04:39:04,349,21,0.0608,Relay,Night,Failed
BCH-0094673,MCH-0405,PLT-03,2023-08-05 18:34:33,2023-08-06 11:34:33,418,28,0.0686,Drive,Afternoon,Passed
BCH-0094674,MCH-0213,PLT-08,2024-04-02 07:39:00,2024-04-03 04:39:00,111,6,0.0582,PLC,Night,Passed
BCH-0094675,MCH-0126,PLT-04,2023-04-15 19:12:03,2023-04-16 10:12:03,1830,181,0.0991,PLC,Afternoon,Under Review
BCH-0094676,MCH-0028,PLT-06,2023-06-28 10:21:03,2023-06-28 19:21:03,1899,134,0.0709,PLC,Afternoon,Passed
BCH-0094677,MCH-0077,PLT-05,2023-04-30 10:12:03,2023-05-01 04:12:03,1631,214,0.1317,Sensor,Afternoon,Passed
BCH-0094678,MCH-0145,PLT-01,2024-10-22 03:45:19,2024-10-22 19:45:19,314,17,0.0549,Drive,Morning,Passed
BCH-0094679,MCH-0303,PLT-02,2022-09-08 14:00:53,2022-09-09 13:00:53,604,41,0.0689,PLC,Afternoon,Passed
BCH-0094680,MCH-0333,PLT-08,2023-06-27 23:37:52,2023-06-28 20:37:52,1177,409,0.3476,HMI,Afternoon,Passed
BCH-0094681,MCH-0474,PLT-09,2023-06-13 09:38:07,2023-06-13 14:38:07,1953,372,0.1905,Relay,Night,Passed
BCH-0094682,MCH-0139,PLT-10,2022-09-29 20:06:57,2022-09-30 09:06:57,929,147,0.1588,Drive,Night,Passed
BCH-0094683,MCH-0389,PLT-10,2022-10-13 00:10:17,2022-10-13 03:10:17,1145,197,0.1727,Sensor,Afternoon,Passed
BCH-0094684,MCH-0201,PLT-09,2023-02-23 14:02:51,2023-02-23 23:02:51,1630,102,0.0629,Sensor,Night,Passed
BCH-0094685,MCH-0072,PLT-05,2023-04-20 22:17:33,2023-04-21 18:17:33,1412,56,0.0403,HMI,Afternoon,Passed
BCH-0094686,MCH-0451,PLT-05,2023-06-20 20:01:32,2023-06-21 19:01:32,451,15,0.0336,Relay,Morning,Passed
BCH-0094687,MCH-0427,PLT-10,2022-09-21 19:35:08,2022-09-22 04:35:08,1181,86,0.073,HMI,Morning,Passed
BCH-0094688,MCH-0331,PLT-06,2024-06-17 11:50:54,2024-06-17 13:50:54,1282,37,0.0293,PLC,Morning,Failed
BCH-0094689,MCH-0437,PLT-07,2023-06-15 17:16:04,2023-06-15 19:16:04,950,39,0.042,Sensor,Afternoon,Passed
BCH-0094690,MCH-0475,PLT-09,2024-04-30 20:11:09,2024-05-01 10:11:09,1699,85,0.0506,Sensor,Morning,Passed
BCH-0094691,MCH-0306,PLT-02,2023-01-18 12:09:15,2023-01-19 02:09:15,531,70,0.1319,Relay,Morning,Passed
BCH-0094692,MCH-0207,PLT-06,2022-04-14 16:09:17,2022-04-14 18:09:17,1600,175,0.1096,Drive,Afternoon,Passed
BCH-0094693,MCH-0216,PLT-07,2023-04-22 10:34:47,2023-04-22 19:34:47,1058,10,0.0099,PLC,Morning,Under Review
BCH-0094694,MCH-0316,PLT-07,2023-03-13 05:26:34,2023-03-13 10:26:34,295,25,0.0881,HMI,Morning,Passed
BCH-0094695,MCH-0003,PLT-01,2023-07-23 06:17:34,2023-07-23 11:17:34,1425,397,0.279,Sensor,Night,Passed
BCH-0094696,MCH-0191,PLT-02,2024-09-16 13:10:46,2024-09-16 17:10:46,121,4,0.0384,Drive,Morning,Passed
BCH-0094697,MCH-0377,PLT-03,2024-02-03 18:14:55,2024-02-03 19:14:55,416,32,0.0789,Sensor,Afternoon,Passed
BCH-0094698,MCH-0231,PLT-05,2023-09-28 15:27:23,2023-09-29 04:27:23,824,162,0.1976,Sensor,Afternoon,Passed
BCH-0094699,MCH-0020,PLT-09,2023-10-02 10:57:42,2023-10-03 01:57:42,1494,79,0.053,Sensor,Morning,Passed
BCH-0094700,MCH-0199,PLT-03,2024-07-28 09:58:15,2024-07-28 16:58:15,1961,281,0.1438,Relay,Night,Passed
BCH-0094701,MCH-0393,PLT-03,2022-06-06 03:25:58,2022-06-06 10:25:58,1014,106,0.1047,HMI,Night,Passed
BCH-0094702,MCH-0006,PLT-03,2022-06-27 15:53:13,2022-06-28 03:53:13,1628,16,0.0104,PLC,Afternoon,Passed
BCH-0094703,MCH-0338,PLT-04,2022-11-10 12:35:10,2022-11-11 03:35:10,1041,291,0.2797,PLC,Afternoon,Failed
BCH-0094704,MCH-0182,PLT-03,2022-12-12 00:34:05,2022-12-12 15:34:05,464,53,0.1147,Sensor,Morning,Passed
BCH-0094705,MCH-0119,PLT-07,2023-03-31 02:04:04,2023-04-01 00:04:04,1451,111,0.0767,Relay,Afternoon,Passed
BCH-0094706,MCH-0067,PLT-01,2024-02-05 04:21:31,2024-02-05 13:21:31,1479,55,0.0378,Drive,Night,Passed
BCH-0094707,MCH-0440,PLT-07,2024-08-11 23:47:16,2024-08-12 03:47:16,63,13,0.2066,HMI,Morning,Passed
BCH-0094708,MCH-0027,PLT-10,2023-11-09 13:30:18,2023-11-10 05:30:18,857,125,0.1459,Drive,Afternoon,Passed
BCH-0094709,MCH-0330,PLT-08,2023-08-19 08:52:19,2023-08-19 19:52:19,817,33,0.0416,Drive,Night,Passed
BCH-0094710,MCH-0189,PLT-10,2023-06-01 02:33:54,2023-06-02 00:33:54,487,44,0.0911,Drive,Night,Under Review
BCH-0094711,MCH-0189,PLT-02,2024-06-11 08:14:57,2024-06-11 14:14:57,771,104,0.1355,Relay,Morning,Passed
BCH-0094712,MCH-0274,PLT-07,2022-02-11 15:28:09,2022-02-12 06:28:09,326,27,0.0856,PLC,Morning,Passed
BCH-0094713,MCH-0090,PLT-02,2023-05-21 16:26:34,2023-05-21 18:26:34,1991,136,0.0687,PLC,Afternoon,Passed
BCH-0094714,MCH-0088,PLT-07,2024-12-30 16:35:03,2024-12-30 23:35:03,390,58,0.15,Sensor,Night,Passed
BCH-0094715,MCH-0251,PLT-01,2024-02-09 23:58:42,2024-02-10 12:58:42,1213,66,0.0549,HMI,Night,Passed
BCH-0094716,MCH-0262,PLT-05,2023-05-22 19:08:50,2023-05-23 09:08:50,1570,243,0.1549,Drive,Morning,Passed
BCH-0094717,MCH-0286,PLT-01,2023-01-04 03:15:44,2023-01-04 11:15:44,1993,212,0.1068,Relay,Afternoon,Passed
BCH-0094718,MCH-0055,PLT-05,2022-04-13 01:25:07,2022-04-13 05:25:07,1015,20,0.0199,Relay,Afternoon,Passed
BCH-0094719,MCH-0198,PLT-07,2022-11-14 02:44:44,2022-11-14 03:44:44,863,32,0.0382,PLC,Morning,Failed
BCH-0094720,MCH-0256,PLT-06,2022-03-14 07:40:47,2022-03-14 22:40:47,1716,172,0.1005,Drive,Morning,Passed
BCH-0094721,MCH-0278,PLT-10,2024-01-29 03:53:00,2024-01-29 04:53:00,1597,210,0.1316,PLC,Morning,Passed
BCH-0094722,MCH-0306,PLT-02,2023-10-09 02:52:55,2023-10-09 17:52:55,1652,62,0.038,Sensor,Night,Passed
BCH-0094723,MCH-0196,PLT-06,2024-10-06 10:26:03,2024-10-07 03:26:03,1452,202,0.1394,PLC,Afternoon,Passed
BCH-0094724,MCH-0198,PLT-09,2024-09-14 19:18:17,2024-09-15 00:18:17,1502,41,0.0273,Relay,Afternoon,Failed
BCH-0094725,MCH-0016,PLT-08,2023-07-20 06:23:17,2023-07-20 08:23:17,618,15,0.0246,Relay,Night,Under Review
BCH-0094726,MCH-0396,PLT-06,2023-10-25 07:52:41,2023-10-25 13:52:41,363,31,0.0881,Drive,Night,Failed
BCH-0094727,MCH-0288,PLT-03,2022-09-08 21:16:39,2022-09-09 10:16:39,336,16,0.0501,PLC,Morning,Passed
BCH-0094728,MCH-0445,PLT-09,2024-04-25 08:39:14,2024-04-25 14:39:14,1179,86,0.0737,Relay,Night,Passed
BCH-0094729,MCH-0377,PLT-02,2024-05-12 10:24:53,2024-05-12 17:24:53,1327,147,0.1114,Relay,Afternoon,Failed
BCH-0094730,MCH-0152,PLT-06,2023-03-22 03:00:21,2023-03-22 19:00:21,353,24,0.0687,HMI,Night,Passed
BCH-0094731,MCH-0044,PLT-03,2023-01-17 12:31:38,2023-01-18 00:31:38,618,45,0.0732,PLC,Afternoon,Passed
BCH-0094732,MCH-0427,PLT-06,2022-07-16 13:54:06,2022-07-16 19:54:06,277,41,0.1502,Sensor,Night,Passed
BCH-0094733,MCH-0048,PLT-06,2024-04-18 07:34:23,2024-04-18 22:34:23,1513,132,0.0878,Relay,Morning,Passed
BCH-0094734,MCH-0103,PLT-07,2022-07-28 03:35:18,2022-07-28 23:35:18,1520,128,0.0845,PLC,Afternoon,Passed
BCH-0094735,MCH-0277,PLT-08,2022-02-01 06:16:03,2022-02-01 20:16:03,127,1,0.0098,Sensor,Afternoon,Passed
BCH-0094736,MCH-0453,PLT-07,2024-08-04 11:51:39,2024-08-05 10:51:39,1781,313,0.1762,Drive,Morning,Failed
BCH-0094737,MCH-0480,PLT-07,2022-12-25 17:47:00,2022-12-26 10:47:00,440,54,0.1239,HMI,Afternoon,Passed
BCH-0094738,MCH-0456,PLT-06,2024-02-01 05:58:58,2024-02-01 12:58:58,635,86,0.137,PLC,Night,Passed
BCH-0094739,MCH-0388,PLT-03,2023-09-21 10:28:46,2023-09-22 06:28:46,385,22,0.0575,Drive,Night,Passed
BCH-0094740,MCH-0046,PLT-06,2022-01-03 07:49:10,2022-01-04 05:49:10,1025,70,0.0686,HMI,Morning,Passed
BCH-0094741,MCH-0438,PLT-04,2022-01-30 04:19:47,2022-01-30 10:19:47,1941,513,0.2645,Sensor,Afternoon,Passed
BCH-0094742,MCH-0469,PLT-07,2024-06-06 07:31:12,2024-06-06 16:31:12,1014,242,0.2395,Relay,Afternoon,Failed
BCH-0094743,MCH-0142,PLT-07,2022-11-02 09:10:52,2022-11-03 04:10:52,1428,238,0.1668,Drive,Morning,Passed
BCH-0094744,MCH-0475,PLT-03,2024-12-02 16:07:58,2024-12-03 11:07:58,1794,200,0.1119,PLC,Morning,Failed
BCH-0094745,MCH-0262,PLT-06,2023-08-15 20:59:51,2023-08-16 13:59:51,1941,371,0.1914,PLC,Night,Passed
BCH-0094746,MCH-0196,PLT-07,2024-04-26 09:30:38,2024-04-26 21:30:38,333,28,0.0864,Sensor,Afternoon,Passed
BCH-0094747,MCH-0421,PLT-07,2022-01-28 15:48:47,2022-01-29 11:48:47,1142,80,0.0709,PLC,Afternoon,Passed
BCH-0094748,MCH-0215,PLT-02,2024-06-15 03:28:29,2024-06-15 14:28:29,541,81,0.1506,Sensor,Night,Passed
BCH-0094749,MCH-0273,PLT-05,2022-06-22 15:36:14,2022-06-23 00:36:14,1307,52,0.0399,Sensor,Morning,Passed
BCH-0094750,MCH-0429,PLT-09,2024-03-22 11:46:15,2024-03-22 12:46:15,1350,51,0.0382,PLC,Afternoon,Passed
BCH-0094751,MCH-0217,PLT-10,2024-12-01 00:15:10,2024-12-01 09:15:10,1501,242,0.1617,Sensor,Afternoon,Failed
BCH-0094752,MCH-0283,PLT-07,2023-02-20 05:47:55,2023-02-20 23:47:55,941,5,0.0063,Relay,Morning,Passed
BCH-0094753,MCH-0492,PLT-08,2023-01-18 18:36:58,2023-01-19 03:36:58,110,17,0.1548,Sensor,Afternoon,Passed
BCH-0094754,MCH-0154,PLT-03,2023-02-09 03:46:34,2023-02-09 13:46:34,1938,240,0.1241,Sensor,Morning,Passed
BCH-0094755,MCH-0134,PLT-08,2023-09-03 03:51:18,2023-09-03 15:51:18,744,48,0.0658,Sensor,Morning,Passed
BCH-0094756,MCH-0032,PLT-07,2022-02-26 01:16:30,2022-02-26 19:16:30,317,8,0.026,PLC,Morning,Passed
