part_id,supplier_id,machine_id,part_name,stock_qty,unit_cost_usd,last_restocked,reorder_threshold,warehouse_location,lead_time_days
PRT-0077489,SUP-035,MCH-0180,Servo Motor,166,534.74,2024-08-11,46,WH-01,20
PRT-0077490,SUP-012,MCH-0294,Safety Relay,417,569.79,2021-06-28,78,WH-02,36
PRT-0077491,SUP-027,MCH-0222,Coolant Pump,410,964.38,2021-06-05,90,WH-01,41
PRT-0077492,SUP-018,MCH-0336,Drive Belt,458,2335.69,2022-12-15,39,WH-04,32
PRT-0077493,SUP-004,MCH-0458,Power Supply Unit,336,1265.65,2022-12-09,47,WH-01,34
PRT-0077494,SUP-044,MCH-0427,Drive Belt,294,1596.68,2024-05-06,46,WH-04,41
PRT-0077495,SUP-049,MCH-0314,Encoder Disc,266,597.09,2023-05-12,48,WH-01,36
PRT-0077496,SUP-001,MCH-0377,Hydraulic Seal,115,1459.83,2021-12-28,10,WH-03,21
PRT-0077497,SUP-032,MCH-0222,Hydraulic Seal,493,241.62,2023-11-09,81,WH-03,11
PRT-0077498,SUP-046,MCH-0485,Proximity Sensor,477,1565.62,2024-04-01,36,WH-03,13
PRT-0077499,SUP-036,MCH-0146,Hydraulic Seal,340,375.84,2021-12-23,81,WH-01,15
PRT-0077500,SUP-045,MCH-0002,Safety Relay,494,1517.47,2022-06-12,87,WH-03,23
PRT-0077501,SUP-030,MCH-0028,Control Board,230,1240.03,2021-07-05,70,WH-01,40
PRT-0077502,SUP-019,MCH-0086,Proximity Sensor,7,1325.19,2024-05-04,79,WH-01,17
PRT-0077503,SUP-023,MCH-0397,Safety Relay,207,1272.85,2023-08-26,92,WH-02,27
PRT-0077504,SUP-026,MCH-0385,Safety Relay,474,1724.58,2024-04-02,59,WH-04,44
PRT-0077505,SUP-040,MCH-0204,Servo Motor,156,1582.21,2024-03-16,56,WH-04,38
PRT-0077506,SUP-005,MCH-0472,Bearing Assembly,325,666.48,2022-02-14,34,WH-03,27
PRT-0077507,SUP-043,MCH-0124,Bearing Assembly,495,104.35,2021-01-18,80,WH-04,13
PRT-0077508,SUP-002,MCH-0176,Servo Motor,21,1400.24,2022-05-11,51,WH-01,26
PRT-0077509,SUP-013,MCH-0115,Coolant Pump,489,623.63,2021-09-05,80,WH-01,28
PRT-0077510,SUP-001,MCH-0036,Coolant Pump,126,1386.13,2024-03-24,80,WH-02,32
PRT-0077511,SUP-015,MCH-0243,Coolant Pump,165,339.72,2024-09-03,83,WH-02,36
PRT-0077512,SUP-025,MCH-0485,Drive Belt,380,70.5,2023-09-23,54,WH-04,4
PRT-0077513,SUP-012,MCH-0149,Drive Belt,128,833.05,2021-10-13,32,WH-02,34
PRT-0077514,SUP-029,MCH-0146,Proximity Sensor,331,18.51,2023-09-16,91,WH-04,13
PRT-0077515,SUP-015,MCH-0370,Control Board,485,1920.85,2023-06-17,14,WH-02,6
PRT-0077516,SUP-001,MCH-0483,Servo Motor,109,37.15,2023-03-27,53,WH-02,34
PRT-0077517,SUP-006,MCH-0268,Servo Motor,178,1163.19,2022-02-01,88,WH-02,13
PRT-0077518,SUP-042,MCH-0055,Bearing Assembly,295,1377.62,2022-07-29,43,WH-03,27
PRT-0077519,SUP-010,MCH-0155,Drive Belt,439,1162.84,2021-06-04,61,WH-02,23
PRT-0077520,SUP-039,MCH-0183,Safety Relay,426,116.28,2024-02-05,19,WH-03,41
PRT-0077521,SUP-027,MCH-0485,Drive Belt,402,362.52,2022-07-30,72,WH-04,30
PRT-0077522,SUP-046,MCH-0435,Hydraulic Seal,266,682.54,2024-09-19,98,WH-03,3
PRT-0077523,SUP-029,MCH-0478,Power Supply Unit,294,1100.45,2022-01-15,15,WH-02,37
PRT-0077524,SUP-047,MCH-0254,Bearing Assembly,311,1792.3,2022-11-12,76,WH-03,9
PRT-0077525,SUP-038,MCH-0050,Encoder Disc,16,841.13,2021-04-15,19,WH-01,32
PRT-0077526,SUP-040,MCH-0253,Hydraulic Seal,138,1628.58,2023-07-15,53,WH-03,3
PRT-0077527,SUP-045,MCH-0431,Hydraulic Seal,89,1183.7,2022-12-23,12,WH-02,34
PRT-0077528,SUP-039,MCH-0017,Servo Motor,253,901.56,2024-12-20,52,WH-04,34
PRT-0077529,SUP-006,MCH-0140,Hydraulic Seal,485,691.86,2022-12-28,91,WH-02,44
PRT-0077530,SUP-047,MCH-0125,Hydraulic Seal,275,353.9,2021-02-02,97,WH-03,31
PRT-0077531,SUP-042,MCH-0388,Safety Relay,208,203.51,2022-04-20,67,WH-03,25
PRT-0077532,SUP-003,MCH-0090,Power Supply Unit,99,1330.21,2023-07-10,66,WH-01,39
PRT-0077533,SUP-022,MCH-0079,Drive Belt,117,1283.67,2024-03-29,90,WH-03,8
PRT-0077534,SUP-037,MCH-0393,Hydraulic Seal,103,1379.75,2022-07-28,24,WH-04,40
PRT-0077535,SUP-042,MCH-0130,Servo Motor,152,1902.13,2023-04-17,51,WH-03,27
PRT-0077536,SUP-021,MCH-0362,Power Supply Unit,105,1211.68,2024-02-13,29,WH-01,14
PRT-0077537,SUP-037,MCH-0471,Encoder Disc,297,2398.96,2024-06-11,45,WH-02,9
PRT-0077538,SUP-004,MCH-0448,Servo Motor,465,842.87,2022-06-19,26,WH-04,12
PRT-0077539,SUP-011,MCH-0071,Encoder Disc,452,1341.69,2022-07-26,90,WH-01,5
PRT-0077540,SUP-014,MCH-0492,Drive Belt,60,2023.62,2021-02-22,76,WH-02,34
PRT-0077541,SUP-048,MCH-0044,Safety Relay,325,609.36,2024-02-01,85,WH-04,8
PRT-0077542,SUP-031,MCH-0131,Drive Belt,73,2401.73,2022-10-04,87,WH-02,28
PRT-0077543,SUP-047,MCH-0120,Hydraulic Seal,380,1814.21,2021-10-25,99,WH-02,6
PRT-0077544,SUP-010,MCH-0118,Bearing Assembly,346,1074.89,2023-01-12,57,WH-03,28
PRT-0077545,SUP-022,MCH-0311,Control Board,189,91.32,2022-03-08,68,WH-04,19
PRT-0077546,SUP-044,MCH-0241,Safety Relay,377,2322.79,2022-01-24,55,WH-03,14
PRT-0077547,SUP-037,MCH-0413,Drive Belt,99,1377.51,2023-12-23,76,WH-02,20
PRT-0077548,SUP-015,MCH-0239,Proximity Sensor,451,534.73,2023-07-10,92,WH-03,7
PRT-0077549,SUP-014,MCH-0043,Servo Motor,35,1597.68,2021-03-31,31,WH-01,43
PRT-0077550,SUP-001,MCH-0317,Control Board,46,868.61,2021-08-29,12,WH-01,24
PRT-0077551,SUP-010,MCH-0452,Coolant Pump,106,1955.75,2024-05-23,99,WH-02,23
PRT-0077552,SUP-049,MCH-0433,Safety Relay,325,2234.18,2023-09-23,78,WH-02,25
PRT-0077553,SUP-024,MCH-0256,Coolant Pump,423,2149.43,2024-09-11,80,WH-04,28
PRT-0077554,SUP-048,MCH-0310,Encoder Disc,370,585.86,2024-07-31,40,WH-04,37
PRT-0077555,SUP-016,MCH-0042,Control Board,57,718.22,2024-03-25,53,WH-04,18
PRT-0077556,SUP-030,MCH-0004,Safety Relay,324,51.93,2024-08-16,91,WH-04,37
PRT-0077557,SUP-001,MCH-0431,Control Board,69,1672.59,2022-09-11,44,WH-01,28
PRT-0077558,SUP-050,MCH-0160,Safety Relay,181,156.47,2024-08-20,64,WH-02,37
PRT-0077559,SUP-014,MCH-0118,Drive Belt,296,1802.0,2024-08-13,50,WH-04,20
PRT-0077560,SUP-002,MCH-0399,Safety Relay,231,1866.47,2022-07-25,86,WH-01,43
PRT-0077561,SUP-008,MCH-0413,Control Board,401,244.12,2023-08-27,59,WH-04,5
PRT-0077562,SUP-050,MCH-0092,Drive Belt,22,2356.8,2024-03-15,86,WH-02,18
PRT-0077563,SUP-023,MCH-0157,Servo Motor,230,1225.58,2021-10-19,43,WH-02,36
PRT-0077564,SUP-024,MCH-0399,Proximity Sensor,377,2183.31,2023-01-15,60,WH-03,41
PRT-0077565,SUP-012,MCH-0485,Power Supply Unit,179,1253.61,2021-08-16,33,WH-03,25
PRT-0077566,SUP-022,MCH-0363,Power Supply Unit,79,501.66,2023-09-28,85,WH-01,27
PRT-0077567,SUP-027,MCH-0367,Drive Belt,359,363.99,2022-04-26,73,WH-01,11
PRT-0077568,SUP-043,MCH-0273,Encoder Disc,86,787.81,2022-12-30,10,WH-01,32
PRT-0077569,SUP-043,MCH-0227,Proximity Sensor,82,197.53,2021-11-13,55,WH-04,21
PRT-0077570,SUP-017,MCH-0022,Power Supply Unit,281,1881.92,2023-02-03,93,WH-04,40
PRT-0077571,SUP-005,MCH-0282,Servo Motor,139,975.73,2021-08-23,44,WH-02,39
PRT-0077572,SUP-009,MCH-0282,Power Supply Unit,327,1738.23,2022-08-17,70,WH-02,18
PRT-0077573,SUP-038,MCH-0410,Servo Motor,459,1461.01,2021-07-18,26,WH-01,17
PRT-0077574,SUP-018,MCH-0204,Control Board,225,196.6,2021-08-23,47,WH-03,2
PRT-0077575,SUP-005,MCH-0068,Drive Belt,490,656.67,2024-04-03,88,WH-04,37
PRT-0077576,SUP-049,MCH-0240,Servo Motor,199,1863.11,2024-08-26,61,WH-03,30
PRT-0077577,SUP-006,MCH-0051,Proximity Sensor,218,1481.71,2023-11-07,25,WH-04,39
PRT-0077578,SUP-009,MCH-0081,Encoder Disc,340,93.24,2023-06-29,87,WH-01,1
PRT-0077579,SUP-011,MCH-0227,Hydraulic Seal,42,80.48,2022-09-25,80,WH-04,14
PRT-0077580,SUP-017,MCH-0446,Power Supply Unit,161,1118.11,2021-01-24,37,WH-02,33
PRT-0077581,SUP-017,MCH-0021,Bearing Assembly,377,2107.93,2022-10-21,84,WH-01,22
PRT-0077582,SUP-024,MCH-0202,Drive Belt,212,2473.48,2023-12-26,96,WH-04,14
PRT-0077583,SUP-010,MCH-0035,Bearing Assembly,236,2092.07,2023-10-03,48,WH-01,40
PRT-0077584,SUP-038,MCH-0161,Encoder Disc,418,1072.43,2022-12-24,54,WH-02,15
PRT-0077585,SUP-022,MCH-0293,Control Board,196,1758.13,2021-01-21,86,WH-02,44
PRT-0077586,SUP-008,MCH-0408,Drive Belt,48,1524.09,2023-09-22,50,WH-01,10
PRT-0077587,SUP-039,MCH-0054,Proximity Sensor,143,1103.69,2022-05-04,35,WH-02,21
PRT-0077588,SUP-040,MCH-0036,Servo Motor,350,2468.19,2024-01-24,72,WH-02,28
PRT-0077589,SUP-040,MCH-0115,Bearing Assembly,397,1065.34,2021-03-27,39,WH-03,23
PRT-0077590,SUP-050,MCH-0214,Safety Relay,428,431.66,2021-09-20,57,WH-03,7
PRT-0077591,SUP-040,MCH-0326,Safety Relay,451,70.89,2024-09-03,81,WH-03,38
PRT-0077592,SUP-033,MCH-0414,Hydraulic Seal,245,2391.63,2022-12-03,39,WH-04,13
PRT-0077593,SUP-034,MCH-0185,Drive Belt,435,1382.83,2024-07-03,72,WH-02,11
PRT-0077594,SUP-032,MCH-0247,Proximity Sensor,154,304.66,2023-08-25,37,WH-04,34
PRT-0077595,SUP-017,MCH-0137,Power Supply Unit,197,1368.18,2021-03-03,83,WH-02,33
PRT-0077596,SUP-034,MCH-0061,Bearing Assembly,492,2093.78,2023-06-05,76,WH-02,11
PRT-0077597,SUP-016,MCH-0035,Control Board,141,1775.5,2022-10-05,49,WH-01,33
PRT-0077598,SUP-039,MCH-0420,Bearing Assembly,6,937.62,2023-04-07,42,WH-01,34
PRT-0077599,SUP-016,MCH-0176,Bearing Assembly,155,2117.83,2024-09-06,63,WH-02,25
PRT-0077600,SUP-036,MCH-0084,Proximity Sensor,127,2321.67,2023-08-23,85,WH-03,26
PRT-0077601,SUP-015,MCH-0045,Drive Belt,391,712.32,2022-05-24,66,WH-02,17
PRT-0077602,SUP-032,MCH-0090,Hydraulic Seal,99,337.77,2024-12-21,42,WH-04,7
PRT-0077603,SUP-048,MCH-0180,Hydraulic Seal,431,414.83,2024-08-30,10,WH-01,38
PRT-0077604,SUP-036,MCH-0457,Hydraulic Seal,434,2169.06,2022-05-20,65,WH-02,10
PRT-0077605,SUP-007,MCH-0230,Proximity Sensor,236,283.34,2022-07-15,93,WH-02,23
PRT-0077606,SUP-045,MCH-0362,Drive Belt,34,992.56,2023-10-30,57,WH-03,31
PRT-0077607,SUP-011,MCH-0158,Servo Motor,483,1033.64,2024-02-24,19,WH-01,33
PRT-0077608,SUP-041,MCH-0108,Proximity Sensor,93,1307.14,2024-06-01,82,WH-04,39
PRT-0077609,SUP-042,MCH-0391,Power Supply Unit,315,2057.6,2021-03-16,99,WH-02,24
PRT-0077610,SUP-010,MCH-0217,Hydraulic Seal,399,741.47,2023-11-25,40,WH-01,28
PRT-0077611,SUP-029,MCH-0201,Encoder Disc,473,2280.3,2024-07-28,71,WH-04,40
PRT-0077612,SUP-045,MCH-0214,Safety Relay,47,1240.16,2021-06-17,80,WH-04,12
PRT-0077613,SUP-025,MCH-0395,Hydraulic Seal,213,1123.51,2022-11-05,60,WH-03,13
PRT-0077614,SUP-001,MCH-0250,Hydraulic Seal,445,1268.55,2021-06-21,77,WH-01,12
PRT-0077615,SUP-021,MCH-0157,Bearing Assembly,340,1139.65,2023-05-16,85,WH-03,36
PRT-0077616,SUP-008,MCH-0364,Drive Belt,99,1954.24,2023-07-25,18,WH-04,31
PRT-0077617,SUP-038,MCH-0197,Hydraulic Seal,202,2389.65,2024-03-08,58,WH-02,28
PRT-0077618,SUP-003,MCH-0463,Power Supply Unit,42,1906.29,2024-02-03,18,WH-02,3
PRT-0077619,SUP-022,MCH-0388,Encoder Disc,403,1158.78,2022-11-21,69,WH-04,25
PRT-0077620,SUP-014,MCH-0282,Hydraulic Seal,47,477.0,2023-03-12,61,WH-04,5
PRT-0077621,SUP-010,MCH-0036,Proximity Sensor,380,776.69,2021-03-23,42,WH-03,15
PRT-0077622,SUP-036,MCH-0116,Power Supply Unit,194,2139.13,2021-06-11,39,WH-01,44
PRT-0077623,SUP-024,MCH-0045,Encoder Disc,11,1528.39,2021-08-03,26,WH-04,28
PRT-0077624,SUP-006,MCH-0077,Servo Motor,254,2339.68,2024-11-13,85,WH-04,7
PRT-0077625,SUP-050,MCH-0234,Control Board,496,1419.83,2024-04-15,61,WH-01,1
PRT-0077626,SUP-024,MCH-0324,Hydraulic Seal,8,1633.93,2024-01-26,84,WH-01,36
PRT-0077627,SUP-034,MCH-0361,Safety Relay,144,2179.41,2021-11-22,63,WH-01,44
PRT-0077628,SUP-006,MCH-0043,Hydraulic Seal,434,671.11,2024-02-18,19,WH-02,43
PRT-0077629,SUP-008,MCH-0089,Coolant Pump,240,12.35,2021-06-01,96,WH-02,22
PRT-0077630,SUP-032,MCH-0009,Drive Belt,315,543.92,2022-08-19,83,WH-03,26
PRT-0077631,SUP-009,MCH-0393,Servo Motor,411,314.97,2024-03-13,94,WH-03,12
PRT-0077632,SUP-013,MCH-0148,Proximity Sensor,438,211.0,2022-07-31,54,WH-03,13
PRT-0077633,SUP-018,MCH-0281,Servo Motor,26,647.14,2023-01-14,31,WH-03,35
PRT-0077634,SUP-024,MCH-0484,Encoder Disc,389,937.1,2022-03-11,92,WH-01,37
PRT-0077635,SUP-031,MCH-0395,Servo Motor,99,2119.43,2023-11-10,73,WH-02,41
PRT-0077636,SUP-004,MCH-0409,Hydraulic Seal,158,102.17,2024-05-08,15,WH-02,40
PRT-0077637,SUP-018,MCH-0095,Coolant Pump,182,1832.14,2021-10-15,87,WH-03,9
PRT-0077638,SUP-023,MCH-0140,Control Board,333,29.68,2024-12-22,59,WH-04,27
PRT-0077639,SUP-015,MCH-0078,Proximity Sensor,77,2012.34,2023-02-17,26,WH-04,27
PRT-0077640,SUP-035,MCH-0417,Coolant Pump,486,2409.34,2023-10-29,88,WH-03,44
PRT-0077641,SUP-019,MCH-0221,Encoder Disc,276,625.04,2023-06-15,20,WH-01,14
PRT-0077642,SUP-010,MCH-0036,Coolant Pump,52,631.48,2021-05-30,96,WH-03,2
PRT-0077643,SUP-002,MCH-0303,Proximity Sensor,413,1428.65,2024-01-08,49,WH-02,24
PRT-0077644,SUP-005,MCH-0283,Control Board,342,637.57,2023-12-10,55,WH-02,20
PRT-0077645,SUP-038,MCH-0171,Safety Relay,350,1932.59,2023-05-09,79,WH-04,9
PRT-0077646,SUP-014,MCH-0274,Control Board,157,311.52,2024-04-22,92,WH-04,34
PRT-0077647,SUP-017,MCH-0148,Hydraulic Seal,74,1671.77,2023-12-17,84,WH-04,20
PRT-0077648,SUP-010,MCH-0333,Bearing Assembly,391,2475.11,2022-01-17,22,WH-01,17
PRT-0077649,SUP-011,MCH-0196,Power Supply Unit,357,222.67,2023-05-30,50,WH-03,1
PRT-0077650,SUP-001,MCH-0225,Safety Relay,240,2310.81,2021-10-17,47,WH-03,40
PRT-0077651,SUP-008,MCH-0145,Bearing Assembly,224,1745.85,2021-03-09,61,WH-01,44
PRT-0077652,SUP-027,MCH-0460,Coolant Pump,6,1915.74,2023-09-01,50,WH-02,14
PRT-0077653,SUP-032,MCH-0118,Power Supply Unit,158,1175.49,2023-09-05,22,WH-01,12
PRT-0077654,SUP-024,MCH-0233,Proximity Sensor,468,1801.02,2024-08-12,93,WH-02,13
PRT-0077655,SUP-009,MCH-0299,Safety Relay,5,890.59,2024-04-21,43,WH-04,15
PRT-0077656,SUP-049,MCH-0297,Control Board,313,541.89,2023-10-22,75,WH-03,40
PRT-0077657,SUP-003,MCH-0266,Proximity Sensor,347,1830.29,2024-07-03,60,WH-04,18
PRT-0077658,SUP-025,MCH-0352,Drive Belt,25,1638.89,2021-02-09,10,WH-03,10
PRT-0077659,SUP-003,MCH-0054,Bearing Assembly,223,79.32,2021-09-29,13,WH-01,9
PRT-0077660,SUP-042,MCH-0252,Power Supply Unit,57,33.09,2024-01-03,37,WH-04,33
PRT-0077661,SUP-022,MCH-0294,Servo Motor,414,1101.33,2024-03-11,18,WH-04,10
PRT-0077662,SUP-011,MCH-0154,Encoder Disc,484,777.76,2021-12-29,18,WH-02,41
PRT-0077663,SUP-022,MCH-0016,Hydraulic Seal,323,617.76,2022-04-30,18,WH-03,13
PRT-0077664,SUP-031,MCH-0388,Hydraulic Seal,203,2006.39,2021-10-25,73,WH-02,11
PRT-0077665,SUP-036,MCH-0195,Control Board,253,2446.19,2021-10-25,80,WH-02,43
PRT-0077666,SUP-042,MCH-0173,Encoder Disc,241,2351.88,2024-10-26,61,WH-03,42
PRT-0077667,SUP-034,MCH-0332,Power Supply Unit,251,429.73,2022-03-13,75,WH-01,34
PRT-0077668,SUP-004,MCH-0361,Control Board,10,1746.62,2022-05-31,76,WH-02,21
PRT-0077669,SUP-031,MCH-0084,Control Board,261,1864.32,2021-03-02,96,WH-02,10
PRT-0077670,SUP-044,MCH-0220,Encoder Disc,305,1531.27,2021-01-29,37,WH-04,41
PRT-0077671,SUP-027,MCH-0257,Control Board,495,2464.57,2022-05-08,53,WH-03,7
PRT-0077672,SUP-028,MCH-0026,Servo Motor,241,2137.25,2023-09-28,16,WH-02,31
PRT-0077673,SUP-009,MCH-0283,Servo Motor,420,962.93,2023-02-14,77,WH-01,8
PRT-0077674,SUP-013,MCH-0389,Hydraulic Seal,377,1743.87,2022-02-13,43,WH-01,22
PRT-0077675,SUP-024,MCH-0384,Encoder Disc,51,2458.69,2023-12-14,97,WH-03,37
PRT-0077676,SUP-004,MCH-0053,Servo Motor,115,1820.61,2024-07-08,13,WH-01,10
PRT-0077677,SUP-021,MCH-0468,Control Board,224,836.07,2021-11-05,41,WH-02,12
PRT-0077678,SUP-032,MCH-0234,Servo Motor,386,1203.11,2023-12-07,94,WH-03,25
PRT-0077679,SUP-014,MCH-0254,Power Supply Unit,25,585.0,2021-01-29,18,WH-02,44
PRT-0077680,SUP-004,MCH-0362,Proximity Sensor,111,1248.27,2023-08-22,35,WH-03,8
PRT-0077681,SUP-019,MCH-0079,Control Board,124,959.73,2023-05-21,43,WH-02,39
PRT-0077682,SUP-031,MCH-0416,Proximity Sensor,30,912.4,2022-02-10,55,WH-03,35
PRT-0077683,SUP-043,MCH-0400,Bearing Assembly,253,645.93,2021-10-21,88,WH-01,5
PRT-0077684,SUP-005,MCH-0381,Power Supply Unit,65,533.55,2023-04-22,53,WH-01,33
PRT-0077685,SUP-022,MCH-0390,Encoder Disc,20,1583.64,2021-06-14,67,WH-04,6
PRT-0077686,SUP-004,MCH-0122,Hydraulic Seal,204,2358.94,2023-06-09,45,WH-01,12
PRT-0077687,SUP-002,MCH-0037,Proximity Sensor,184,1295.56,2024-09-03,80,WH-04,34
PRT-0077688,SUP-020,MCH-0168,Power Supply Unit,403,230.43,2022-04-20,90,WH-04,21
PRT-0077689,SUP-001,MCH-0175,Hydraulic Seal,300,1705.97,2024-11-13,98,WH-02,16
PRT-0077690,SUP-041,MCH-0328,Power Supply Unit,444,796.27,2021-03-05,90,WH-03,38
PRT-0077691,SUP-048,MCH-0223,Safety Relay,82,630.01,2022-12-19,20,WH-04,2
PRT-0077692,SUP-026,MCH-0271,Safety Relay,451,494.11,2023-04-02,68,WH-03,4
PRT-0077693,SUP-016,MCH-0068,Safety Relay,43,155.73,2021-09-09,71,WH-04,9
PRT-0077694,SUP-040,MCH-0365,Proximity Sensor,469,193.77,2021-11-09,73,WH-03,37
PRT-0077695,SUP-048,MCH-0258,Bearing Assembly,112,728.19,2024-11-06,22,WH-03,44
PRT-0077696,SUP-007,MCH-0004,Servo Motor,19,1048.39,2024-04-10,39,WH-03,28
PRT-0077697,SUP-003,MCH-0487,Bearing Assembly,1,717.38,2023-01-29,57,WH-04,26
PRT-0077698,SUP-016,MCH-0398,Encoder Disc,294,1238.45,2021-07-25,61,WH-03,23
PRT-0077699,SUP-037,MCH-0474,Coolant Pump,494,2294.77,2021-05-29,98,WH-03,15
PRT-0077700,SUP-049,MCH-0074,Hydraulic Seal,427,2108.83,2022-08-28,25,WH-01,21
PRT-0077701,SUP-037,MCH-0234,Safety Relay,308,2175.81,2022-05-18,15,WH-03,6
PRT-0077702,SUP-011,MCH-0107,Bearing Assembly,371,1668.26,2024-03-03,12,WH-04,12
PRT-0077703,SUP-040,MCH-0448,Proximity Sensor,361,1953.62,2021-05-04,87,WH-02,9
PRT-0077704,SUP-044,MCH-0410,Safety Relay,352,979.2,2024-01-11,63,WH-01,44
PRT-0077705,SUP-002,MCH-0425,Control Board,169,282.69,2023-09-17,69,WH-02,15
PRT-0077706,SUP-046,MCH-0446,Proximity Sensor,438,2470.01,2022-06-15,27,WH-01,5
PRT-0077707,SUP-045,MCH-0336,Proximity Sensor,458,894.15,2023-06-20,99,WH-01,42
PRT-0077708,SUP-029,MCH-0080,Bearing Assembly,357,1661.04,2022-07-22,28,WH-01,2
PRT-0077709,SUP-034,MCH-0477,Coolant Pump,438,1896.95,2024-02-18,18,WH-04,12
PRT-0077710,SUP-001,MCH-0011,Control Board,483,921.86,2023-01-08,49,WH-03,31
PRT-0077711,SUP-038,MCH-0409,Hydraulic Seal,355,922.91,2022-07-13,34,WH-04,3
PRT-0077712,SUP-038,MCH-0435,Servo Motor,202,1365.85,2021-03-31,43,WH-03,27
PRT-0077713,SUP-001,MCH-0355,Hydraulic Seal,103,592.75,2021-08-14,51,WH-02,44
PRT-0077714,SUP-009,MCH-0330,Proximity Sensor,286,860.37,2023-11-11,92,WH-04,30
PRT-0077715,SUP-050,MCH-0286,Servo Motor,244,753.81,2024-10-05,62,WH-01,43
PRT-0077716,SUP-041,MCH-0499,Servo Motor,390,413.46,2024-05-04,97,WH-01,34
PRT-0077717,SUP-008,MCH-0069,Safety Relay,309,1085.91,2023-05-16,94,WH-04,7
PRT-0077718,SUP-027,MCH-0045,Coolant Pump,7,1716.32,2024-08-28,40,WH-03,26
PRT-0077719,SUP-012,MCH-0321,Control Board,342,1862.73,2024-07-05,89,WH-02,19
PRT-0077720,SUP-050,MCH-0109,Coolant Pump,320,70.03,2022-03-23,15,WH-02,2
PRT-0077721,SUP-029,MCH-0321,Bearing Assembly,389,1333.24,2024-02-04,31,WH-03,35
PRT-0077722,SUP-011,MCH-0115,Proximity Sensor,447,1177.24,2024-03-07,25,WH-04,10
PRT-0077723,SUP-035,MCH-0083,Control Board,5,2379.42,2022-09-25,27,WH-01,40
PRT-0077724,SUP-025,MCH-0282,Encoder Disc,478,1534.8,2023-11-19,89,WH-01,20
PRT-0077725,SUP-023,MCH-0381,Safety Relay,468,1271.5,2023-07-15,29,WH-03,29
PRT-0077726,SUP-048,MCH-0393,Drive Belt,401,2495.69,2023-08-31,78,WH-03,30
PRT-0077727,SUP-033,MCH-0340,Drive Belt,83,1556.93,2021-05-14,86,WH-03,33
PRT-0077728,SUP-044,MCH-0068,Encoder Disc,313,2017.75,2022-10-22,67,WH-03,14
PRT-0077729,SUP-022,MCH-0299,Proximity Sensor,158,1672.35,2021-12-27,62,WH-02,15
PRT-0077730,SUP-022,MCH-0106,Control Board,489,966.83,2023-05-04,35,WH-03,7
PRT-0077731,SUP-032,MCH-0188,Servo Motor,443,806.55,2023-08-26,48,WH-01,35
PRT-0077732,SUP-015,MCH-0435,Proximity Sensor,84,2199.27,2024-11-04,82,WH-01,17
PRT-0077733,SUP-021,MCH-0164,Control Board,401,395.81,2022-08-25,89,WH-01,42
PRT-0077734,SUP-031,MCH-0236,Power Supply Unit,433,1311.44,2021-08-28,38,WH-04,13
PRT-0077735,SUP-048,MCH-0360,Hydraulic Seal,189,1488.21,2021-10-18,63,WH-03,18
PRT-0077736,SUP-039,MCH-0396,Bearing Assembly,233,885.46,2024-07-14,84,WH-04,3
PRT-0077737,SUP-012,MCH-0173,Drive Belt,498,1694.63,2022-05-21,37,WH-03,41
PRT-0077738,SUP-044,MCH-0489,Safety Relay,403,1923.11,2023-04-07,97,WH-01,30
PRT-0077739,SUP-009,MCH-0060,Bearing Assembly,215,467.09,2022-06-22,40,WH-04,22
PRT-0077740,SUP-041,MCH-0478,Servo Motor,19,2198.28,2023-04-21,16,WH-03,30
PRT-0077741,SUP-011,MCH-0159,Encoder Disc,109,1873.76,2022-02-17,98,WH-01,2
PRT-0077742,SUP-028,MCH-0405,Control Board,165,346.57,2024-02-14,51,WH-04,24
PRT-0077743,SUP-003,MCH-0073,Hydraulic Seal,189,1220.36,2023-07-08,66,WH-04,35
PRT-0077744,SUP-035,MCH-0375,Bearing Assembly,483,2183.41,2021-01-22,19,WH-03,26
PRT-0077745,SUP-016,MCH-0388,Power Supply Unit,372,1722.44,2023-04-07,57,WH-04,10
PRT-0077746,SUP-022,MCH-0036,Control Board,449,2278.72,2024-07-11,25,WH-04,8
PRT-0077747,SUP-009,MCH-0037,Safety Relay,166,2145.19,2022-02-22,90,WH-03,28
PRT-0077748,SUP-024,MCH-0499,Servo Motor,334,204.91,2023-05-09,33,WH-01,4
PRT-0077749,SUP-047,MCH-0138,Power Supply Unit,197,41.87,2022-01-18,51,WH-02,38
PRT-0077750,SUP-009,MCH-0375,Coolant Pump,205,142.58,2023-06-05,25,WH-04,19
PRT-0077751,SUP-009,MCH-0214,Coolant Pump,249,1764.15,2024-11-15,64,WH-02,12
PRT-0077752,SUP-041,MCH-0041,Control Board,396,941.73,2024-02-15,92,WH-04,15
PRT-0077753,SUP-041,MCH-0320,Coolant Pump,320,1291.64,2023-07-18,61,WH-02,15
PRT-0077754,SUP-046,MCH-0151,Safety Relay,158,2366.12,2024-11-20,29,WH-03,44
PRT-0077755,SUP-010,MCH-0422,Bearing Assembly,191,1326.57,2021-05-17,75,WH-04,28
PRT-0077756,SUP-029,MCH-0487,Servo Motor,98,1592.88,2023-08-24,12,WH-01,29
PRT-0077757,SUP-024,MCH-0305,Bearing Assembly,185,757.27,2022-07-27,88,WH-03,28
PRT-0077758,SUP-022,MCH-0384,Coolant Pump,456,1688.24,2022-04-21,87,WH-02,8
