log_id,machine_id,technician_id,log_date,issue_type,downtime_hrs,repair_cost_usd,resolved,priority,notes
LOG-0077711,MCH-0129,TECH-0028,2022-07-14,Overheating,2.3,795.13,True,Low,Probably contain walk institution school with theory this want hotel.
LOG-0077712,MCH-0097,TECH-0093,2022-01-31,Sensor Failure,4.5,472.27,True,Low,Dog maintain character structure pick.
LOG-0077713,MCH-0486,TECH-0051,2022-01-17,Lubrication,2.4,463.22,True,Low,Fight or start million improve deal early mother challenge marriage.
LOG-0077714,MCH-0092,TECH-0137,2024-08-03,Electrical Fault,1.8,580.28,True,Medium,Message dream cut collection style blood mean better.
LOG-0077715,MCH-0067,TECH-0185,2022-04-21,Overheating,4.8,1526.9,True,Low,Paper again in person rate successful item less weight however.
LOG-0077716,MCH-0249,TECH-0182,2023-10-27,Electrical Fault,2.1,423.73,True,Medium,Tax whose should stop food that.
LOG-0077717,MCH-0145,TECH-0079,2022-01-09,Sensor Failure,6.8,2148.78,True,Low,Together security crime offer technology politics enough.
LOG-0077718,MCH-0106,TECH-0198,2024-12-02,Sensor Failure,8.1,1218.16,True,Medium,Civil kitchen authority although outside perform both.
LOG-0077719,MCH-0257,TECH-0181,2024-01-06,Vibration,1.4,369.72,True,High,Others free its same my drug.
LOG-0077720,MCH-0169,TECH-0089,2022-02-26,Belt Wear,3.2,813.49,True,Low,Attention among together left full quality ten music.
LOG-0077721,MCH-0257,TECH-0078,2022-03-25,Overheating,1.4,118.39,False,Medium,Put we a institution discuss support itself.
LOG-0077722,MCH-0481,TECH-0159,2023-10-01,Sensor Failure,0.5,111.48,True,High,Order generation move sometimes today town.
LOG-0077723,MCH-0484,TECH-0135,2023-04-06,Software Error,0.5,142.79,True,Low,Happen day service serve ahead open.
LOG-0077724,MCH-0423,TECH-0043,2023-03-29,Sensor Failure,8.3,2715.09,True,Low,Either charge education by side remember determine thing simple law put.
LOG-0077725,MCH-0027,TECH-0039,2022-04-23,Electrical Fault,2.5,205.62,True,Low,We instead computer agency stop page catch idea.
LOG-0077726,MCH-0332,TECH-0123,2024-11-04,Electrical Fault,0.5,64.66,True,Medium,Left might develop speech sound allow might.
LOG-0077727,MCH-0360,TECH-0180,2022-10-04,Lubrication,2.5,359.16,True,Medium,Phone wait provide his later identify city develop crime be.
LOG-0077728,MCH-0154,TECH-0010,2023-10-01,Vibration,4.7,1634.77,True,Medium,Threat road blood heavy benefit.
LOG-0077729,MCH-0435,TECH-0079,2024-07-14,Software Error,1.1,252.99,True,Medium,Take many through throw sort listen build.
LOG-0077730,MCH-0243,TECH-0001,2024-02-14,Lubrication,1.8,260.89,True,Medium,Chance though will check service.
LOG-0077731,MCH-0431,TECH-0146,2022-07-21,Sensor Failure,11.6,3557.7,True,High,Spend all forget should someone just.
LOG-0077732,MCH-0089,TECH-0177,2023-05-19,Overheating,1.0,115.84,True,Medium,Soon off ability chair production stuff message.
LOG-0077733,MCH-0022,TECH-0039,2022-08-06,Overheating,1.0,206.12,True,Low,Radio outside green better scene with.
LOG-0077734,MCH-0103,TECH-0117,2023-04-12,Software Error,4.5,1446.25,True,High,Our red get speech support support material family issue ready.
LOG-0077735,MCH-0213,TECH-0145,2024-08-12,Vibration,8.0,2775.21,False,High,Practice clear through top rate.
LOG-0077736,MCH-0251,TECH-0190,2022-01-03,Vibration,4.1,1409.25,True,High,Feel among open case hard sister believe.
LOG-0077737,MCH-0234,TECH-0006,2024-11-24,Sensor Failure,4.7,1406.58,True,Medium,Order provide tell include later lot.
LOG-0077738,MCH-0086,TECH-0036,2023-11-23,Lubrication,0.5,60.64,True,High,Trouble scientist hot loss box.
LOG-0077739,MCH-0195,TECH-0126,2022-09-27,Vibration,1.4,421.92,True,High,Write time traditional least class within return.
LOG-0077740,MCH-0041,TECH-0116,2024-07-25,Lubrication,1.5,237.34,True,Medium,Behavior ago reflect whose bad hundred arm.
LOG-0077741,MCH-0031,TECH-0142,2024-08-09,Vibration,3.5,646.75,True,High,Thus own management everybody their general theory.
LOG-0077742,MCH-0249,TECH-0083,2024-02-28,Vibration,12.5,1631.09,True,Medium,Address book significant significant each try couple its.
LOG-0077743,MCH-0085,TECH-0004,2022-08-05,Lubrication,6.6,578.8,True,Medium,Sometimes number too measure information during away.
LOG-0077744,MCH-0180,TECH-0168,2024-12-15,Overheating,0.9,181.98,True,Medium,Wear source anyone more town.
LOG-0077745,MCH-0142,TECH-0122,2023-05-29,Vibration,5.2,1529.31,True,Low,Court effect amount speak large system.
LOG-0077746,MCH-0026,TECH-0018,2023-02-19,Software Error,2.9,509.95,True,Low,Thousand bill you space almost responsibility result friend shoulder.
LOG-0077747,MCH-0234,TECH-0144,2023-01-28,Sensor Failure,0.5,153.24,True,Medium,School resource hear outside gas break little.
LOG-0077748,MCH-0488,TECH-0130,2023-10-05,Overheating,2.0,197.79,False,High,Night but late miss score spring just before option.
LOG-0077749,MCH-0259,TECH-0044,2022-06-21,Sensor Failure,2.4,388.52,False,High,Floor high air right dream.
LOG-0077750,MCH-0292,TECH-0017,2023-10-11,Sensor Failure,1.3,272.21,True,Low,Life next truth minute black either compare her ability dream.
LOG-0077751,MCH-0349,TECH-0096,2024-01-08,Overheating,6.0,562.32,True,Medium,Hot manage father they three close.
LOG-0077752,MCH-0294,TECH-0159,2023-06-17,Vibration,3.8,1172.33,True,Low,Program approach north remember language close current item evening certainly.
LOG-0077753,MCH-0078,TECH-0101,2024-04-13,Overheating,0.6,208.2,True,Medium,Buy senior model wife last.
LOG-0077754,MCH-0457,TECH-0116,2024-07-17,Sensor Failure,0.5,75.31,True,Low,Most stand full stay just enough cause.
LOG-0077755,MCH-0138,TECH-0070,2024-10-18,Electrical Fault,5.2,1710.45,True,High,Agreement discuss TV machine less however food.
LOG-0077756,MCH-0099,TECH-0061,2023-10-30,Overheating,3.5,921.32,True,Low,Among news impact level action group.
LOG-0077757,MCH-0308,TECH-0021,2022-10-30,Lubrication,4.7,488.27,False,Low,Effect administration social officer sure style sign.
LOG-0077758,MCH-0108,TECH-0042,2022-09-25,Vibration,3.0,561.53,True,Low,Movement voice seven social trial thus out kind.
LOG-0077759,MCH-0155,TECH-0055,2024-10-15,Software Error,2.6,310.61,True,High,Be chance lead air long cell since media since usually.
LOG-0077760,MCH-0115,TECH-0173,2023-05-02,Overheating,4.3,1455.31,True,High,Brother let area best I personal image above soon major.
LOG-0077761,MCH-0104,TECH-0126,2024-09-04,Belt Wear,8.6,2649.59,True,Low,Player investment job environment nice fear think street.
LOG-0077762,MCH-0045,TECH-0177,2024-08-02,Belt Wear,0.5,50.77,True,Medium,Board decide deep test around true understand.
LOG-0077763,MCH-0280,TECH-0189,2023-10-06,Software Error,10.7,3390.65,True,High,Happy return concern coach total management though.
LOG-0077764,MCH-0295,TECH-0149,2024-09-28,Lubrication,4.8,1539.44,True,High,Share the federal spring act beyond kitchen couple bit.
LOG-0077765,MCH-0285,TECH-0031,2024-08-15,Sensor Failure,0.7,112.24,True,Critical,Sister federal stand success determine produce everything ground.
LOG-0077766,MCH-0493,TECH-0070,2023-05-02,Lubrication,10.4,2711.11,True,Medium,Read say development rather follow.
LOG-0077767,MCH-0430,TECH-0138,2023-12-28,Overheating,7.2,1665.17,True,Low,Cause building degree century phone a.
LOG-0077768,MCH-0018,TECH-0173,2024-09-13,Overheating,4.7,1290.33,True,Medium,Heart partner but after they manage conference between.
LOG-0077769,MCH-0186,TECH-0169,2024-01-04,Electrical Fault,5.0,1151.91,True,Low,Interesting natural professor quickly let deep finish.
LOG-0077770,MCH-0470,TECH-0055,2024-11-25,Overheating,1.5,153.48,True,Critical,Air whatever five big prepare dark easy off camera case.
LOG-0077771,MCH-0201,TECH-0097,2024-04-07,Belt Wear,0.5,66.8,True,Critical,Because magazine reduce probably only sort first analysis.
LOG-0077772,MCH-0161,TECH-0186,2023-09-02,Belt Wear,6.4,739.85,True,High,Practice now wait deep perhaps which baby size.
LOG-0077773,MCH-0055,TECH-0065,2024-05-10,Vibration,0.9,218.27,True,Medium,Probably term investment image chair base long.
LOG-0077774,MCH-0382,TECH-0047,2023-11-15,Sensor Failure,5.7,979.66,True,Medium,Develop memory push stuff give southern protect car hair.
LOG-0077775,MCH-0482,TECH-0159,2024-10-16,Software Error,8.4,2756.79,True,Medium,Capital second arm important heart unit growth apply report.
LOG-0077776,MCH-0009,TECH-0063,2022-06-15,Electrical Fault,5.9,1352.31,True,High,Wide set strong focus book because movie blue.
LOG-0077777,MCH-0245,TECH-0007,2024-01-11,Overheating,2.3,679.56,True,Medium,Data fear Democrat generation policy.
LOG-0077778,MCH-0412,TECH-0149,2023-02-03,Electrical Fault,5.8,477.36,False,Medium,Hundred for body growth safe successful become yet.
LOG-0077779,MCH-0451,TECH-0048,2022-05-20,Sensor Failure,2.8,779.84,True,Medium,Arm local hot order out peace figure.
LOG-0077780,MCH-0238,TECH-0082,2023-08-17,Lubrication,1.3,145.25,True,Critical,High surface easy sing conference around real American pay.
LOG-0077781,MCH-0138,TECH-0167,2022-02-17,Lubrication,0.5,157.08,True,Low,Might home green trip growth kind speak past.
LOG-0077782,MCH-0246,TECH-0043,2023-04-09,Electrical Fault,1.6,165.86,True,Medium,Size another sort high rock rise crime eat.
LOG-0077783,MCH-0383,TECH-0143,2022-08-20,Sensor Failure,5.7,1717.12,True,Critical,Central lead station indicate sell despite customer front.
LOG-0077784,MCH-0380,TECH-0003,2023-06-20,Sensor Failure,0.5,106.48,False,Medium,Four financial true power second degree itself.
LOG-0077785,MCH-0200,TECH-0161,2024-08-03,Electrical Fault,4.7,1442.8,True,Medium,Nice quite make perform war night everyone join.
LOG-0077786,MCH-0096,TECH-0129,2022-03-28,Sensor Failure,1.2,96.79,True,High,Accept management structure manager if beat worker happen million safe.
LOG-0077787,MCH-0473,TECH-0110,2023-02-19,Electrical Fault,9.1,1543.31,True,Critical,Mrs air hand a chair challenge past knowledge season sit.
LOG-0077788,MCH-0026,TECH-0010,2023-12-08,Electrical Fault,0.5,68.3,True,Medium,Their near a treatment meet operation sign able determine.
LOG-0077789,MCH-0142,TECH-0157,2023-03-09,Electrical Fault,2.3,284.21,True,Medium,Suggest white others sound far guy.
LOG-0077790,MCH-0488,TECH-0033,2022-02-28,Software Error,14.9,5100.4,True,High,Current place eat meeting ground consumer tough follow.
LOG-0077791,MCH-0269,TECH-0076,2023-07-28,Overheating,1.0,88.67,True,High,Practice politics behind moment nor full Mr recently.
LOG-0077792,MCH-0499,TECH-0176,2023-08-31,Software Error,11.4,2409.38,True,Medium,Later some interesting character man somebody any.
LOG-0077793,MCH-0139,TECH-0147,2022-06-13,Software Error,5.3,1643.14,False,High,Daughter image available recent nice effect.
LOG-0077794,MCH-0321,TECH-0103,2022-11-21,Sensor Failure,9.9,1977.32,True,High,Security talk offer to east put try early.
LOG-0077795,MCH-0316,TECH-0168,2022-12-18,Vibration,0.5,106.28,False,High,Fall young travel mind treatment science herself value church security.
LOG-0077796,MCH-0383,TECH-0080,2023-08-07,Overheating,1.7,593.05,True,Medium,Light rock offer have single speak message think station.
LOG-0077797,MCH-0272,TECH-0079,2022-05-01,Electrical Fault,6.4,628.15,True,High,You investment today card huge perform benefit child should.
LOG-0077798,MCH-0075,TECH-0047,2023-09-23,Overheating,0.9,211.2,True,Critical,Discussion history material rock become forget pay mouth local involve.
LOG-0077799,MCH-0062,TECH-0144,2022-09-01,Electrical Fault,5.0,538.41,True,Medium,What wind hair fly best baby administration create.
LOG-0077800,MCH-0030,TECH-0044,2023-11-15,Software Error,1.3,269.75,True,High,Only partner seek bill stock fine.
LOG-0077801,MCH-0098,TECH-0119,2024-04-04,Lubrication,1.8,330.62,True,High,Stock realize nature deep enjoy reduce key practice player have.
LOG-0077802,MCH-0444,TECH-0150,2024-01-10,Overheating,4.4,1532.02,False,High,May night nearly late body wonder central husband.
LOG-0077803,MCH-0200,TECH-0002,2023-01-30,Electrical Fault,8.6,2272.22,True,Medium,Style child international them even letter recent.
LOG-0077804,MCH-0441,TECH-0106,2022-02-01,Software Error,7.8,1968.2,True,Low,Man finish candidate spend improve white officer science understand.
LOG-0077805,MCH-0228,TECH-0138,2022-12-05,Lubrication,4.5,1443.51,True,Medium,Lot page these boy compare buy may until figure simple appear.
LOG-0077806,MCH-0132,TECH-0171,2023-03-06,Electrical Fault,4.3,1432.1,True,Medium,Responsibility main better southern close strong hundred.
LOG-0077807,MCH-0363,TECH-0113,2022-11-08,Software Error,3.5,843.92,True,High,How wear lay catch evidence back.
LOG-0077808,MCH-0450,TECH-0153,2024-11-06,Belt Wear,6.1,544.82,True,Low,Send nothing cultural discover long.
LOG-0077809,MCH-0363,TECH-0069,2024-09-10,Overheating,6.6,1708.62,True,Low,Piece rule exist talk fly rock raise wait.
LOG-0077810,MCH-0331,TECH-0009,2023-07-25,Overheating,4.8,1312.52,True,Medium,Economy democratic it before.
LOG-0077811,MCH-0334,TECH-0182,2023-04-04,Vibration,6.2,599.85,True,Low,For even technology hundred say term.
LOG-0077812,MCH-0005,TECH-0147,2024-07-12,Overheating,11.7,3761.24,True,Medium,Throughout poor Democrat police either thing lot herself clearly those.
LOG-0077813,MCH-0146,TECH-0182,2024-07-10,Electrical Fault,1.2,145.93,True,Medium,Impact situation line south yard catch image detail fight draw.
LOG-0077814,MCH-0150,TECH-0198,2023-09-06,Electrical Fault,2.2,712.52,True,Medium,Level whom particularly line deal perhaps first.
LOG-0077815,MCH-0038,TECH-0191,2024-04-18,Vibration,11.6,1046.41,False,High,Agency imagine window power what choose simply.
LOG-0077816,MCH-0236,TECH-0064,2024-12-29,Sensor Failure,1.2,348.41,True,Medium,Country nothing value develop perform right.
LOG-0077817,MCH-0163,TECH-0057,2024-11-13,Belt Wear,0.8,206.17,True,Medium,Grow over cold may rich.
LOG-0077818,MCH-0226,TECH-0166,2024-11-15,Belt Wear,12.0,2351.51,True,Medium,Discuss recently laugh prepare paper common decade.
LOG-0077819,MCH-0283,TECH-0186,2022-09-13,Lubrication,2.7,619.13,True,Low,Tend area maybe style sea of listen far others.
LOG-0077820,MCH-0126,TECH-0198,2023-11-13,Overheating,10.6,2051.64,True,High,Detail run tree hotel own need hotel realize.
LOG-0077821,MCH-0176,TECH-0027,2023-10-14,Electrical Fault,2.2,322.79,True,High,Experience listen stuff government commercial establish.
LOG-0077822,MCH-0146,TECH-0058,2024-07-02,Overheating,2.7,458.33,True,Medium,Method decision seem call describe several argue various.
LOG-0077823,MCH-0357,TECH-0156,2023-03-02,Belt Wear,2.4,739.08,True,High,Finish decision community fear nearly movement we technology notice control.
LOG-0077824,MCH-0305,TECH-0042,2022-08-24,Sensor Failure,2.6,772.23,True,Low,Apply body every crime early stop clearly work practice way.
LOG-0077825,MCH-0017,TECH-0164,2023-11-10,Sensor Failure,3.2,448.45,True,High,Candidate act method director way Congress before.
LOG-0077826,MCH-0317,TECH-0061,2022-06-26,Belt Wear,0.7,57.8,False,High,Discussion least structure even west.
LOG-0077827,MCH-0455,TECH-0122,2024-09-11,Sensor Failure,0.5,104.9,False,High,Than through discuss language control the structure.
LOG-0077828,MCH-0175,TECH-0027,2024-07-01,Electrical Fault,5.5,685.55,True,Medium,Child network movement middle spend allow certain past loss face.
LOG-0077829,MCH-0019,TECH-0027,2023-05-15,Lubrication,4.0,1210.82,True,High,Especially cultural use behavior share others car product.
LOG-0077830,MCH-0283,TECH-0008,2022-05-31,Belt Wear,3.8,715.3,True,Low,Really no rock goal rather admit specific approach difficult.
LOG-0077831,MCH-0307,TECH-0145,2022-02-01,Electrical Fault,3.3,403.83,True,Critical,Development minute view direction method will world budget parent describe computer.
LOG-0077832,MCH-0070,TECH-0022,2023-03-26,Software Error,10.7,1790.81,True,High,Voice reach when value science special once.
LOG-0077833,MCH-0156,TECH-0107,2023-01-28,Sensor Failure,0.5,45.07,True,Medium,Challenge subject yeah strategy model.
LOG-0077834,MCH-0210,TECH-0098,2022-12-15,Electrical Fault,1.2,339.09,True,Critical,Everyone yet scene cut through executive machine.
LOG-0077835,MCH-0058,TECH-0164,2023-12-05,Lubrication,5.8,1349.14,True,Critical,Kid wonder stuff arrive unit laugh.
LOG-0077836,MCH-0322,TECH-0130,2022-11-16,Overheating,10.8,3278.69,False,Medium,Voice type although center degree as especially speech suddenly sign.
LOG-0077837,MCH-0318,TECH-0138,2022-12-16,Electrical Fault,0.5,128.4,True,Medium,Top analysis a receive affect.
LOG-0077838,MCH-0221,TECH-0076,2024-08-30,Lubrication,1.2,400.48,True,Critical,Admit exactly student himself hundred couple.
LOG-0077839,MCH-0354,TECH-0150,2023-09-06,Overheating,9.7,1228.3,True,Low,Investment radio training through.
LOG-0077840,MCH-0182,TECH-0168,2022-10-02,Lubrication,7.9,2582.45,True,High,Government health step our not mission both size stop long.
LOG-0077841,MCH-0133,TECH-0190,2023-09-03,Lubrication,6.1,1027.54,True,Low,Reason send edge last relate off.
LOG-0077842,MCH-0022,TECH-0070,2024-06-01,Belt Wear,3.8,836.7,True,Low,Enough whose society happy down.
LOG-0077843,MCH-0363,TECH-0046,2024-02-23,Lubrication,2.8,309.64,True,High,Could range open wide service Mrs value ago north memory.
LOG-0077844,MCH-0257,TECH-0183,2024-02-08,Lubrication,1.6,550.72,True,High,Arm else to always any study determine else share contain.
LOG-0077845,MCH-0273,TECH-0083,2024-03-08,Electrical Fault,3.0,484.45,True,Low,Increase billion simple network hard society top big.
LOG-0077846,MCH-0045,TECH-0073,2024-01-14,Sensor Failure,2.7,702.28,True,Critical,Contain billion sport authority phone certain record that.
LOG-0077847,MCH-0198,TECH-0038,2024-10-25,Vibration,1.0,89.81,False,Low,Bank heavy pressure necessary church much.
LOG-0077848,MCH-0440,TECH-0171,2024-05-20,Overheating,1.4,306.72,True,High,And skin clear body per kind wait instead develop beat hair.
