defect_id,batch_id,part_id,defect_type,severity,detected_at,detection_method,rework_required,scrap_cost_usd,root_cause
DEF-0076308,BCH-0037235,PRT-0033724,Assembly Fault,Minor,2024-05-09 07:53:09,X-Ray,True,2.55,Machine Wear
DEF-0076309,BCH-0004588,PRT-0061131,Dimensional Error,Minor,2024-01-22 04:43:29,CMM,True,99.05,Process Drift
DEF-0076310,BCH-0065564,PRT-0020173,Dimensional Error,Major,2024-09-24 03:21:40,CMM,True,110.58,Machine Wear
DEF-0076311,BCH-0047509,PRT-0082613,Material Defect,Minor,2023-01-13 03:06:58,Ultrasonic,True,124.02,Machine Wear
DEF-0076312,BCH-0097991,PRT-0012800,Material Defect,Minor,2022-12-02 21:25:47,X-Ray,False,318.75,Supplier Material
DEF-0076313,BCH-0044524,PRT-0040025,Dimensional Error,Minor,2024-06-18 16:16:31,CMM,True,115.81,Machine Wear
DEF-0076314,BCH-0089638,PRT-0012765,Assembly Fault,Minor,2022-08-21 06:43:14,CMM,True,204.9,Environmental
DEF-0076315,BCH-0052378,PRT-0024324,Assembly Fault,Minor,2023-02-10 08:47:20,Ultrasonic,False,76.95,Process Drift
DEF-0076316,BCH-0077268,PRT-0028998,Weld Failure,Minor,2022-03-26 12:12:40,Visual Inspection,False,247.11,Process Drift
DEF-0076317,BCH-0060490,PRT-0075096,Weld Failure,Major,2023-09-05 23:52:20,Visual Inspection,False,9.17,Process Drift
DEF-0076318,BCH-0017685,PRT-0060646,Weld Failure,Minor,2023-01-12 04:12:38,CMM,False,69.42,Machine Wear
DEF-0076319,BCH-0079902,PRT-0052742,Surface Crack,Major,2022-12-06 00:27:12,Ultrasonic,True,76.24,Machine Wear
DEF-0076320,BCH-0083728,PRT-0094079,Assembly Fault,Critical,2023-09-28 11:33:15,CMM,False,356.97,Process Drift
DEF-0076321,BCH-0035301,PRT-0078431,Surface Crack,Minor,2023-06-10 23:08:36,X-Ray,False,150.01,Machine Wear
DEF-0076322,BCH-0015540,PRT-0074374,Assembly Fault,Critical,2023-07-06 04:45:14,CMM,False,76.67,Process Drift
DEF-0076323,BCH-0037892,PRT-0071198,Dimensional Error,Major,2024-05-20 22:24:19,Visual Inspection,False,92.25,Machine Wear
DEF-0076324,BCH-0024215,PRT-0057769,Surface Crack,Minor,2024-07-30 23:31:13,Automated Vision,False,61.06,Process Drift
DEF-0076325,BCH-0034524,PRT-0012522,Dimensional Error,Minor,2022-04-06 13:25:02,Ultrasonic,True,233.24,Operator Error
DEF-0076326,BCH-0097195,PRT-0015009,Surface Crack,Minor,2022-04-27 03:24:49,X-Ray,True,7.45,Machine Wear
DEF-0076327,BCH-0016577,PRT-0079781,Assembly Fault,Major,2022-05-25 04:07:22,Automated Vision,False,0.8,Machine Wear
DEF-0076328,BCH-0018660,PRT-0098486,Dimensional Error,Critical,2023-07-01 21:10:30,Automated Vision,False,223.42,Process Drift
DEF-0076329,BCH-0011042,PRT-0075910,Assembly Fault,Minor,2022-01-22 06:01:35,Visual Inspection,False,20.72,Operator Error
DEF-0076330,BCH-0013747,PRT-0065906,Dimensional Error,Minor,2024-06-01 15:58:13,Automated Vision,False,235.61,Machine Wear
DEF-0076331,BCH-0015726,PRT-0086727,Dimensional Error,Minor,2023-04-08 10:43:33,Automated Vision,False,45.91,Machine Wear
DEF-0076332,BCH-0061634,PRT-0084972,Calibration Drift,Major,2022-07-23 01:46:22,Visual Inspection,True,79.28,Machine Wear
DEF-0076333,BCH-0095163,PRT-0060390,Dimensional Error,Minor,2024-05-18 01:24:35,X-Ray,True,62.78,Process Drift
DEF-0076334,BCH-0055556,PRT-0066905,Dimensional Error,Minor,2023-09-28 11:27:31,CMM,False,18.43,Operator Error
DEF-0076335,BCH-0028307,PRT-0053124,Assembly Fault,Major,2022-08-26 11:08:23,CMM,True,192.74,Process Drift
DEF-0076336,BCH-0044535,PRT-0013794,Dimensional Error,Minor,2022-01-27 23:46:37,Visual Inspection,False,297.15,Operator Error
DEF-0076337,BCH-0082690,PRT-0098596,Surface Crack,Major,2022-01-25 04:09:58,X-Ray,False,323.73,Operator Error
DEF-0076338,BCH-0075504,PRT-0058607,Material Defect,Major,2022-04-18 00:20:16,Ultrasonic,False,36.31,Machine Wear
DEF-0076339,BCH-0003046,PRT-0037481,Assembly Fault,Major,2022-05-18 19:26:25,CMM,False,66.18,Machine Wear
DEF-0076340,BCH-0038867,PRT-0013435,Surface Crack,Minor,2024-10-26 15:28:18,X-Ray,False,268.51,Process Drift
DEF-0076341,BCH-0019813,PRT-0019869,Dimensional Error,Major,2023-06-05 14:40:06,Visual Inspection,True,248.4,Supplier Material
DEF-0076342,BCH-0022927,PRT-0096491,Material Defect,Minor,2024-10-29 10:36:16,Ultrasonic,False,98.52,Supplier Material
DEF-0076343,BCH-0046504,PRT-0014452,Material Defect,Critical,2023-09-28 23:36:50,Visual Inspection,True,86.46,Process Drift
DEF-0076344,BCH-0068781,PRT-0054419,Dimensional Error,Minor,2023-01-26 01:23:24,Visual Inspection,False,442.11,Machine Wear
DEF-0076345,BCH-0023507,PRT-0091355,Material Defect,Critical,2024-07-10 08:23:14,Automated Vision,True,30.81,Machine Wear
DEF-0076346,BCH-0091559,PRT-0012359,Dimensional Error,Minor,2024-03-30 10:19:50,Automated Vision,True,28.77,Machine Wear
DEF-0076347,BCH-0059903,PRT-0045958,Dimensional Error,Minor,2024-12-04 19:27:22,Visual Inspection,False,56.33,Supplier Material
DEF-0076348,BCH-0037874,PRT-0037969,Material Defect,Minor,2023-10-26 15:32:42,CMM,True,66.73,Machine Wear
DEF-0076349,BCH-0003034,PRT-0048248,Surface Crack,Minor,2023-02-12 04:43:19,Visual Inspection,True,134.59,Process Drift
DEF-0076350,BCH-0003121,PRT-0042420,Weld Failure,Major,2024-09-15 23:13:02,Ultrasonic,False,3.16,Machine Wear
DEF-0076351,BCH-0083960,PRT-0084449,Surface Crack,Major,2023-07-05 18:56:16,Visual Inspection,True,13.1,Machine Wear
DEF-0076352,BCH-0096810,PRT-0039227,Assembly Fault,Major,2023-11-12 12:39:48,X-Ray,False,53.4,Machine Wear
DEF-0076353,BCH-0090632,PRT-0051521,Surface Crack,Minor,2023-04-12 14:34:10,X-Ray,True,10.65,Environmental
DEF-0076354,BCH-0093262,PRT-0043927,Dimensional Error,Critical,2023-05-10 07:10:49,CMM,False,32.27,Machine Wear
DEF-0076355,BCH-0000371,PRT-0033599,Surface Crack,Minor,2024-08-02 19:29:30,X-Ray,True,27.93,Supplier Material
DEF-0076356,BCH-0099901,PRT-0095812,Surface Crack,Critical,2024-05-28 03:28:18,X-Ray,False,224.6,Process Drift
DEF-0076357,BCH-0047017,PRT-0010458,Dimensional Error,Minor,2022-08-28 05:10:29,X-Ray,False,285.35,Machine Wear
DEF-0076358,BCH-0038317,PRT-0007773,Surface Crack,Critical,2023-01-17 11:17:51,Automated Vision,True,0.45,Supplier Material
DEF-0076359,BCH-0075256,PRT-0050888,Weld Failure,Minor,2022-07-14 06:57:20,Visual Inspection,False,17.08,Process Drift
DEF-0076360,BCH-0007333,PRT-0006829,Assembly Fault,Minor,2023-08-20 19:27:54,Automated Vision,True,85.56,Supplier Material
DEF-0076361,BCH-0014929,PRT-0039753,Dimensional Error,Critical,2022-12-27 21:49:20,Automated Vision,True,29.63,Supplier Material
DEF-0076362,BCH-0065092,PRT-0039703,Assembly Fault,Major,2023-08-11 20:51:05,X-Ray,False,18.33,Process Drift
DEF-0076363,BCH-0083710,PRT-0069032,Dimensional Error,Major,2023-08-21 21:36:24,X-Ray,True,185.41,Process Drift
DEF-0076364,BCH-0094264,PRT-0053436,Dimensional Error,Major,2022-08-25 12:09:04,Visual Inspection,False,68.67,Environmental
DEF-0076365,BCH-0047902,PRT-0065522,Material Defect,Minor,2023-02-23 20:00:47,Automated Vision,True,53.66,Supplier Material
DEF-0076366,BCH-0087221,PRT-0085332,Weld Failure,Minor,2024-10-29 10:45:09,Ultrasonic,False,72.0,Machine Wear
DEF-0076367,BCH-0047223,PRT-0050772,Calibration Drift,Major,2024-01-28 15:33:23,Visual Inspection,True,16.67,Machine Wear
DEF-0076368,BCH-0041209,PRT-0006452,Weld Failure,Minor,2022-09-02 01:01:40,Visual Inspection,True,190.28,Supplier Material
DEF-0076369,BCH-0061298,PRT-0040271,Assembly Fault,Minor,2023-11-15 22:16:18,Visual Inspection,False,13.03,Process Drift
DEF-0076370,BCH-0073620,PRT-0045416,Assembly Fault,Major,2023-10-22 20:48:06,Ultrasonic,True,198.59,Operator Error
DEF-0076371,BCH-0056934,PRT-0010142,Assembly Fault,Minor,2022-03-16 08:36:43,X-Ray,True,215.59,Process Drift
DEF-0076372,BCH-0006830,PRT-0006523,Dimensional Error,Major,2024-09-16 09:33:41,CMM,False,382.41,Supplier Material
DEF-0076373,BCH-0026795,PRT-0067960,Surface Crack,Minor,2024-09-07 01:53:02,X-Ray,False,101.97,Supplier Material
DEF-0076374,BCH-0081657,PRT-0095632,Surface Crack,Major,2024-02-03 08:57:35,Automated Vision,True,50.82,Environmental
DEF-0076375,BCH-0080402,PRT-0029205,Surface Crack,Minor,2022-03-11 01:03:57,Ultrasonic,False,28.85,Supplier Material
DEF-0076376,BCH-0080411,PRT-0012513,Assembly Fault,Minor,2022-06-05 22:48:08,Ultrasonic,False,25.5,Process Drift
DEF-0076377,BCH-0064311,PRT-0075987,Surface Crack,Minor,2024-03-30 19:31:41,Automated Vision,False,91.04,Supplier Material
DEF-0076378,BCH-0046072,PRT-0088538,Surface Crack,Minor,2022-09-20 12:14:06,CMM,True,56.55,Supplier Material
DEF-0076379,BCH-0079715,PRT-0026950,Assembly Fault,Minor,2023-05-11 04:52:31,X-Ray,True,243.68,Supplier Material
DEF-0076380,BCH-0002725,PRT-0006322,Dimensional Error,Major,2022-10-14 19:21:06,Ultrasonic,True,109.4,Process Drift
DEF-0076381,BCH-0094826,PRT-0029449,Dimensional Error,Minor,2022-03-03 07:15:58,X-Ray,False,298.58,Process Drift
DEF-0076382,BCH-0002141,PRT-0007583,Surface Crack,Minor,2022-08-29 13:07:30,Visual Inspection,False,445.31,Process Drift
DEF-0076383,BCH-0049534,PRT-0093253,Calibration Drift,Minor,2022-05-14 18:47:57,Automated Vision,False,49.17,Operator Error
DEF-0076384,BCH-0000158,PRT-0077680,Calibration Drift,Major,2023-09-21 22:10:00,Visual Inspection,False,51.11,Process Drift
DEF-0076385,BCH-0085915,PRT-0079314,Calibration Drift,Minor,2023-06-08 21:58:58,Ultrasonic,True,38.85,Operator Error
DEF-0076386,BCH-0086846,PRT-0037717,Dimensional Error,Minor,2023-06-10 23:51:47,Visual Inspection,True,269.7,Environmental
DEF-0076387,BCH-0088521,PRT-0071406,Material Defect,Minor,2024-06-25 22:41:41,X-Ray,False,64.87,Process Drift
DEF-0076388,BCH-0094942,PRT-0003357,Material Defect,Minor,2022-06-04 19:34:38,Ultrasonic,False,295.8,Supplier Material
DEF-0076389,BCH-0045585,PRT-0030292,Dimensional Error,Minor,2022-09-17 13:25:04,CMM,True,90.06,Machine Wear
DEF-0076390,BCH-0055112,PRT-0015568,Weld Failure,Minor,2023-07-12 23:25:00,Visual Inspection,False,47.48,Machine Wear
DEF-0076391,BCH-0031601,PRT-0005329,Material Defect,Critical,2023-06-13 16:47:38,X-Ray,True,129.39,Supplier Material
DEF-0076392,BCH-0013948,PRT-0054968,Assembly Fault,Major,2022-10-13 07:02:58,Automated Vision,False,243.65,Process Drift
DEF-0076393,BCH-0042909,PRT-0082583,Assembly Fault,Minor,2022-03-23 23:09:52,Automated Vision,True,150.98,Supplier Material
DEF-0076394,BCH-0001869,PRT-0074404,Dimensional Error,Minor,2023-04-13 03:52:38,Ultrasonic,False,80.56,Machine Wear
DEF-0076395,BCH-0034800,PRT-0077722,Assembly Fault,Minor,2022-08-15 03:01:43,CMM,False,56.52,Process Drift
DEF-0076396,BCH-0075727,PRT-0080980,Dimensional Error,Minor,2024-09-17 20:26:38,Ultrasonic,False,142.79,Supplier Material
DEF-0076397,BCH-0098095,PRT-0000216,Surface Crack,Critical,2023-07-15 04:43:29,X-Ray,False,24.52,Environmental
DEF-0076398,BCH-0067593,PRT-0049465,Surface Crack,Critical,2024-12-18 14:48:13,Automated Vision,True,17.06,Process Drift
DEF-0076399,BCH-0026071,PRT-0059525,Dimensional Error,Minor,2022-01-18 14:34:25,Visual Inspection,False,305.01,Supplier Material
DEF-0076400,BCH-0020541,PRT-0046523,Assembly Fault,Minor,2022-07-13 10:08:15,Ultrasonic,False,442.33,Supplier Material
DEF-0076401,BCH-0015214,PRT-0006005,Dimensional Error,Major,2024-11-01 19:14:26,Automated Vision,False,356.79,Machine Wear
DEF-0076402,BCH-0088691,PRT-0036273,Dimensional Error,Minor,2023-01-18 04:22:38,CMM,False,47.21,Machine Wear
DEF-0076403,BCH-0011387,PRT-0004631,Calibration Drift,Critical,2022-03-23 20:10:17,Automated Vision,True,314.7,Operator Error
DEF-0076404,BCH-0022707,PRT-0040207,Material Defect,Major,2024-10-22 23:45:05,CMM,False,87.73,Supplier Material
DEF-0076405,BCH-0039851,PRT-0099417,Material Defect,Critical,2022-12-30 02:36:20,Ultrasonic,False,140.74,Machine Wear
DEF-0076406,BCH-0089114,PRT-0069878,Dimensional Error,Major,2022-09-02 20:55:51,Visual Inspection,True,214.01,Environmental
DEF-0076407,BCH-0093840,PRT-0020020,Calibration Drift,Critical,2022-01-31 00:04:02,Automated Vision,False,51.1,Machine Wear
DEF-0076408,BCH-0008578,PRT-0021779,Calibration Drift,Minor,2024-05-27 07:39:13,Ultrasonic,False,189.99,Operator Error
DEF-0076409,BCH-0057052,PRT-0087929,Calibration Drift,Minor,2024-06-01 03:59:35,X-Ray,False,201.56,Supplier Material
DEF-0076410,BCH-0078519,PRT-0032389,Material Defect,Minor,2022-02-27 08:42:30,CMM,True,95.32,Machine Wear
DEF-0076411,BCH-0019366,PRT-0007311,Surface Crack,Minor,2024-02-04 21:37:28,CMM,False,6.39,Operator Error
DEF-0076412,BCH-0000891,PRT-0003502,Material Defect,Minor,2023-08-29 06:50:14,Visual Inspection,True,85.3,Supplier Material
DEF-0076413,BCH-0091681,PRT-0039281,Dimensional Error,Minor,2024-05-31 00:46:39,CMM,False,91.1,Process Drift
DEF-0076414,BCH-0091396,PRT-0062628,Dimensional Error,Minor,2024-04-14 21:51:24,Automated Vision,True,19.69,Machine Wear
DEF-0076415,BCH-0007495,PRT-0063887,Surface Crack,Minor,2022-03-25 19:51:34,Automated Vision,True,189.19,Process Drift
DEF-0076416,BCH-0037971,PRT-0041386,Dimensional Error,Minor,2024-05-13 20:20:31,X-Ray,True,50.87,Machine Wear
DEF-0076417,BCH-0016933,PRT-0008138,Calibration Drift,Major,2022-10-06 08:14:41,Ultrasonic,False,273.86,Process Drift
DEF-0076418,BCH-0010166,PRT-0089280,Weld Failure,Minor,2024-09-10 14:00:03,Automated Vision,True,156.52,Operator Error
DEF-0076419,BCH-0099991,PRT-0033432,Dimensional Error,Major,2023-12-03 08:21:27,X-Ray,True,165.97,Machine Wear
DEF-0076420,BCH-0062121,PRT-0004811,Assembly Fault,Minor,2024-10-28 01:37:13,CMM,True,60.45,Operator Error
DEF-0076421,BCH-0057787,PRT-0050203,Weld Failure,Major,2022-09-18 01:39:31,CMM,True,254.48,Operator Error
DEF-0076422,BCH-0004641,PRT-0022427,Material Defect,Minor,2023-03-04 07:20:16,Visual Inspection,False,384.82,Supplier Material
DEF-0076423,BCH-0048011,PRT-0078344,Assembly Fault,Minor,2024-05-19 07:51:31,Visual Inspection,False,71.24,Operator Error
DEF-0076424,BCH-0076041,PRT-0046114,Surface Crack,Minor,2022-10-17 15:27:02,Automated Vision,True,316.77,Machine Wear
DEF-0076425,BCH-0048387,PRT-0054849,Calibration Drift,Major,2022-08-28 18:01:22,Visual Inspection,False,204.78,Machine Wear
DEF-0076426,BCH-0015218,PRT-0008327,Surface Crack,Major,2023-09-11 14:22:35,CMM,False,131.86,Process Drift
DEF-0076427,BCH-0060648,PRT-0039028,Weld Failure,Minor,2024-01-26 13:33:41,CMM,True,74.3,Machine Wear
DEF-0076428,BCH-0090266,PRT-0041883,Assembly Fault,Minor,2022-10-28 14:27:50,Visual Inspection,False,277.36,Operator Error
DEF-0076429,BCH-0029165,PRT-0020721,Dimensional Error,Minor,2022-03-17 07:28:58,Ultrasonic,True,141.74,Machine Wear
DEF-0076430,BCH-0009013,PRT-0018277,Calibration Drift,Critical,2023-12-17 16:05:03,X-Ray,False,54.53,Operator Error
DEF-0076431,BCH-0090389,PRT-0015472,Surface Crack,Critical,2024-01-08 09:31:48,X-Ray,False,134.46,Supplier Material
DEF-0076432,BCH-0088985,PRT-0028460,Material Defect,Minor,2023-12-03 13:17:07,CMM,False,94.08,Machine Wear
DEF-0076433,BCH-0042125,PRT-0058686,Surface Crack,Minor,2024-08-23 14:52:57,X-Ray,True,102.95,Machine Wear
DEF-0076434,BCH-0024684,PRT-0014686,Calibration Drift,Minor,2024-07-17 13:21:47,Ultrasonic,False,138.16,Operator Error
DEF-0076435,BCH-0003393,PRT-0009790,Surface Crack,Minor,2022-03-15 21:34:28,Automated Vision,False,35.52,Machine Wear
DEF-0076436,BCH-0088666,PRT-0010907,Surface Crack,Minor,2022-12-08 04:57:30,CMM,False,56.5,Supplier Material
DEF-0076437,BCH-0015951,PRT-0084871,Calibration Drift,Major,2022-10-27 04:24:47,Visual Inspection,True,12.2,Process Drift
DEF-0076438,BCH-0072785,PRT-0048718,Material Defect,Critical,2024-11-04 07:27:39,X-Ray,True,39.33,Machine Wear
DEF-0076439,BCH-0031537,PRT-0032054,Dimensional Error,Major,2022-01-29 11:28:39,X-Ray,False,208.79,Operator Error
DEF-0076440,BCH-0025237,PRT-0006937,Calibration Drift,Critical,2022-12-30 12:22:12,Visual Inspection,False,97.29,Operator Error
DEF-0076441,BCH-0074660,PRT-0040216,Weld Failure,Minor,2024-08-31 06:49:19,Ultrasonic,False,166.75,Operator Error
DEF-0076442,BCH-0066046,PRT-0044054,Material Defect,Minor,2024-09-01 18:54:26,X-Ray,False,58.87,Supplier Material
DEF-0076443,BCH-0094025,PRT-0081625,Dimensional Error,Minor,2022-01-10 03:55:05,X-Ray,True,89.9,Operator Error
DEF-0076444,BCH-0072880,PRT-0034592,Surface Crack,Major,2024-05-25 21:01:02,X-Ray,False,50.66,Operator Error
DEF-0076445,BCH-0087348,PRT-0031413,Material Defect,Minor,2024-01-01 21:34:46,Ultrasonic,False,36.43,Machine Wear
DEF-0076446,BCH-0058668,PRT-0022084,Dimensional Error,Minor,2022-08-24 19:06:22,X-Ray,False,79.56,Environmental
DEF-0076447,BCH-0084732,PRT-0072886,Dimensional Error,Minor,2024-01-08 19:41:34,Automated Vision,False,77.95,Operator Error
DEF-0076448,BCH-0018333,PRT-0054789,Dimensional Error,Major,2023-08-03 10:31:27,Ultrasonic,False,44.39,Operator Error
DEF-0076449,BCH-0043588,PRT-0055907,Assembly Fault,Minor,2024-02-23 10:09:47,Ultrasonic,True,113.51,Environmental
DEF-0076450,BCH-0067249,PRT-0083599,Surface Crack,Major,2022-02-25 00:06:03,Visual Inspection,True,297.21,Process Drift
DEF-0076451,BCH-0072482,PRT-0032807,Calibration Drift,Minor,2022-03-02 06:00:55,Visual Inspection,True,95.6,Operator Error
DEF-0076452,BCH-0039672,PRT-0075252,Surface Crack,Major,2023-01-16 00:40:04,Visual Inspection,False,157.99,Environmental
DEF-0076453,BCH-0025932,PRT-0038637,Material Defect,Major,2022-05-24 00:55:32,Visual Inspection,True,10.01,Supplier Material
DEF-0076454,BCH-0093950,PRT-0017061,Material Defect,Major,2022-09-16 05:40:22,Ultrasonic,False,156.07,Supplier Material
DEF-0076455,BCH-0051064,PRT-0051670,Weld Failure,Critical,2024-04-24 14:55:43,X-Ray,False,57.22,Process Drift
DEF-0076456,BCH-0032887,PRT-0008198,Weld Failure,Major,2023-09-14 10:25:17,Visual Inspection,True,145.43,Machine Wear
DEF-0076457,BCH-0014147,PRT-0045037,Weld Failure,Minor,2024-03-14 01:38:14,Visual Inspection,False,39.37,Process Drift
DEF-0076458,BCH-0035925,PRT-0065076,Dimensional Error,Minor,2022-11-09 23:31:40,Automated Vision,True,64.08,Supplier Material
DEF-0076459,BCH-0025871,PRT-0059100,Dimensional Error,Minor,2023-11-02 07:04:24,Ultrasonic,False,40.46,Process Drift
DEF-0076460,BCH-0033021,PRT-0057125,Assembly Fault,Minor,2023-10-22 08:59:57,Automated Vision,False,66.54,Operator Error
DEF-0076461,BCH-0031982,PRT-0090835,Surface Crack,Minor,2023-11-23 14:22:24,X-Ray,True,73.84,Supplier Material
DEF-0076462,BCH-0097945,PRT-0081541,Material Defect,Major,2024-03-03 12:58:33,Automated Vision,True,104.42,Process Drift
DEF-0076463,BCH-0093630,PRT-0074797,Surface Crack,Major,2024-01-03 05:55:20,Automated Vision,False,51.72,Process Drift
DEF-0076464,BCH-0029028,PRT-0028961,Assembly Fault,Minor,2024-11-18 11:14:14,Visual Inspection,True,110.11,Machine Wear
DEF-0076465,BCH-0029829,PRT-0096164,Surface Crack,Minor,2024-07-13 19:30:45,Automated Vision,True,87.84,Operator Error
DEF-0076466,BCH-0072454,PRT-0086480,Material Defect,Major,2023-03-29 13:35:04,Automated Vision,True,74.62,Machine Wear
DEF-0076467,BCH-0014336,PRT-0019778,Dimensional Error,Minor,2024-12-04 12:35:10,Visual Inspection,False,440.22,Supplier Material
DEF-0076468,BCH-0086993,PRT-0039307,Assembly Fault,Critical,2022-08-27 07:23:30,CMM,False,5.4,Operator Error
DEF-0076469,BCH-0092411,PRT-0004894,Weld Failure,Major,2024-02-24 21:01:49,CMM,False,50.17,Process Drift
DEF-0076470,BCH-0041590,PRT-0085679,Weld Failure,Minor,2022-01-14 00:57:02,Automated Vision,False,11.83,Machine Wear
DEF-0076471,BCH-0096935,PRT-0072382,Calibration Drift,Major,2022-02-22 18:28:09,Automated Vision,True,131.36,Supplier Material
DEF-0076472,BCH-0047133,PRT-0016759,Material Defect,Minor,2024-02-03 05:58:36,Visual Inspection,True,208.61,Supplier Material
DEF-0076473,BCH-0084774,PRT-0014472,Assembly Fault,Minor,2023-10-29 19:41:25,Ultrasonic,True,97.65,Operator Error
DEF-0076474,BCH-0056017,PRT-0020971,Dimensional Error,Major,2024-02-20 22:07:10,CMM,False,76.38,Process Drift
DEF-0076475,BCH-0016154,PRT-0035555,Dimensional Error,Minor,2022-12-17 22:23:09,Automated Vision,True,145.48,Machine Wear
DEF-0076476,BCH-0048786,PRT-0014645,Surface Crack,Major,2022-06-01 10:14:15,CMM,True,20.22,Machine Wear
DEF-0076477,BCH-0024247,PRT-0079927,Surface Crack,Major,2023-12-16 19:28:44,X-Ray,True,35.67,Process Drift
DEF-0076478,BCH-0013469,PRT-0067880,Surface Crack,Critical,2024-01-29 22:31:46,Visual Inspection,False,318.83,Operator Error
DEF-0076479,BCH-0009068,PRT-0075980,Weld Failure,Critical,2024-06-28 10:31:52,X-Ray,True,73.87,Supplier Material
DEF-0076480,BCH-0086661,PRT-0042701,Assembly Fault,Critical,2024-05-24 19:54:31,Automated Vision,False,16.83,Supplier Material
DEF-0076481,BCH-0099933,PRT-0021308,Material Defect,Minor,2022-06-15 06:54:07,CMM,False,80.87,Operator Error
DEF-0076482,BCH-0055652,PRT-0097788,Material Defect,Critical,2023-12-21 08:40:28,Visual Inspection,True,115.22,Environmental
DEF-0076483,BCH-0073198,PRT-0067834,Assembly Fault,Minor,2023-10-01 19:06:06,Visual Inspection,True,252.12,Process Drift
DEF-0076484,BCH-0024848,PRT-0096883,Dimensional Error,Minor,2023-02-06 17:02:16,CMM,False,264.31,Process Drift
DEF-0076485,BCH-0062945,PRT-0058114,Assembly Fault,Minor,2022-09-11 20:57:48,X-Ray,False,299.11,Process Drift
DEF-0076486,BCH-0048163,PRT-0075179,Assembly Fault,Major,2022-05-04 17:03:10,X-Ray,True,104.72,Supplier Material
DEF-0076487,BCH-0066761,PRT-0022272,Assembly Fault,Minor,2024-09-19 18:03:16,X-Ray,False,75.99,Process Drift
